Unnamed: 0,id,dataReferencia,codigo,nome,repacVenc,indice,correcao,taxaCompra,taxaVenda,taxaIndicativa,desvioPadrao,intervaloMin,intervaloMax,pu,percPu,duration,percReune,referenciaNTNB,spread_bid_ask,spread,spread_2,taxaIndicativa_detrended,taxaIndicativa_no_season,taxaIndicativa_diff,AnoTrimestre
939938,1893835,2024-07-15,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3866,1.1839,1.2762,"0,05","1,23","1,32","1082,55087","102,98",1043,0,1900-01-01,0.2027000000000001,-1.0735,-1.7973,-0.013936666666666708,1.290756721900289,-0.0015000000000000568,2024Q3
940880,1894777,2024-07-16,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3844,1.1815,1.275,"0,05","1,23","1,32","1083,117438","102,98",1043,0,1900-01-01,0.2029,-1.0720999999999998,-1.7971,-0.013366666666666749,1.2887574361860032,-0.0012000000000000899,2024Q3
941863,1895760,2024-07-17,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3962,1.1746,1.2775,"0,04","1,23","1,32","1083,444842","102,97",1041,0,1900-01-01,0.2216,-1.0559,-1.7784,-0.009736666666666727,1.2900462457098127,0.0025000000000001688,2024Q3
942764,1896661,2024-07-18,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3594,1.1831,1.2745,"0,03","1,24","1,31","1083,928529","102,96",1035,0,1900-01-01,0.1762999999999999,-1.0982,-1.8237,-0.011241666666666594,1.286556959995527,-0.0030000000000001137,2024Q3
943706,1897603,2024-07-19,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.398,1.1755,1.2761,"0,03","1,25","1,31","1084,311716","102,95",1034,0,1900-01-01,0.2224999999999999,-1.0536,-1.7775,-0.008363333333333278,1.2855335076145746,0.0016000000000000458,2024Q3
944650,1898547,2024-07-22,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.4111,1.1986,1.2777,"0,05","1,22","1,33","1084,770472","102,95",1034,0,1900-01-01,0.2124999999999999,-1.0652,-1.7875,-0.005768333333333375,1.286523864757432,0.0016000000000000458,2024Q3
945588,1899485,2024-07-23,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3875,1.184,1.2793,"0,04","1,24","1,32","1085,085923","102,93",1030,0,1900-01-01,0.2035,-1.0758,-1.7965,-0.002961666666666307,1.2903682695193366,0.0016000000000000458,2024Q3
946607,1900504,2024-07-24,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.353,1.1988,1.2708,"0,03","1,24","1,3","1085,908263","102,96",1028,0,1900-01-01,0.1541999999999999,-1.1166,-1.8458,-0.010306666666666686,1.2765482695193366,-0.008500000000000174,2024Q3
947478,1901375,2024-07-25,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3821,1.1721,1.273,"0,03","1,24","1,31","1086,201569","102,94",1024,0,1900-01-01,0.2100000000000002,-1.0629999999999995,-1.7899999999999998,-0.006858333333333411,1.2581638395089192,0.0021999999999999797,2024Q3
948455,1902352,2024-07-26,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3666,1.172,1.271,"0,03","1,24","1,3","1086,845468","102,95",1026,0,1900-01-01,0.1946000000000001,-1.0763999999999998,-1.8054,-0.007673333333333421,1.254395300144193,-0.0020000000000000018,2024Q3
949432,1903329,2024-07-29,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3842,1.1804,1.2711,"0,04","1,24","1,31","1087,287311","102,94",1023,0,1900-01-01,0.2038000000000002,-1.0672999999999997,-1.7961999999999998,-0.006125000000000158,1.2483832052239112,9.999999999998899e-05,2024Q3
950412,1905286,2024-07-30,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3844,1.1727,1.2748,"0,03","1,24","1,31","1087,649872","102,93",1024,0,1900-01-01,0.2117,-1.0631,-1.7883,-0.0006283333333334529,1.2569398880814073,0.0037000000000000366,2024Q3
951387,1906261,2024-07-31,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3844,1.1727,1.2738,"0,03","1,24","1,31","1088,250047","102,94",1025,0,1900-01-01,0.2117,-1.0621,-1.7883,-0.0002683333333333149,1.2587520153833478,-0.0009999999999998899,2024Q3
952361,1907235,2024-08-01,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3725,1.1757,1.2676,"0,03","1,23","1,3","1088,985257","102,96",1024,0,1900-01-01,0.1968,-1.0708,-1.8032,-0.0057633333333331205,1.2579147577720102,-0.006199999999999983,2024Q3
953336,1908210,2024-08-02,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3798,1.1761,1.2671,"0,04","1,23","1,3","1089,689047","102,98",1029,0,1900-01-01,0.2037,-1.0634,-1.7963,-0.005596666666666694,1.2596627665719111,-0.000500000000000167,2024Q3
954311,1909185,2024-08-05,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.4008,1.1802,1.2699,"0,04","1,23","1,31","1090,078647","102,96",1029,0,1900-01-01,0.2206000000000001,-1.0493,-1.7794,-0.001775000000000082,1.2660916642607012,0.0028000000000001357,2024Q3
955284,1910158,2024-08-06,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.4923,1.1804,1.3136,"0,05","1,27","1,36","1088,534046","102,77",1024,0,1900-01-01,0.3119,-1.0017,-1.6881,0.04293166666666681,1.3051643397272692,0.04370000000000007,2024Q3
956467,1911341,2024-08-07,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.4278,1.1884,1.2932,"0,04","1,26","1,33","1089,930309","102,85",1024,0,1900-01-01,0.2394,-1.0537999999999998,-1.7606,0.023514999999999953,1.2908010151938367,-0.020400000000000196,2024Q3
957232,1912106,2024-08-08,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.4353,1.1748,1.2957,"0,04","1,26","1,33","1090,293305","102,84",1022,0,1900-01-01,0.2604999999999999,-1.0352,-1.7395,0.027011666666666656,1.2929038017715158,0.0025000000000001688,2024Q3
958206,1913080,2024-08-09,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.4195,1.1759,1.2966,"0,03","1,27","1,33","1090,841815","102,84",1025,0,1900-01-01,0.2436,-1.053,-1.7564,0.029239999999999933,1.2951586994603057,0.0008999999999999009,2024Q3
959180,1914054,2024-08-12,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.4141,1.2,1.2818,"0,03","1,25","1,31","1091,985625","102,9",1024,0,1900-01-01,0.2140999999999999,-1.0677,-1.7859,0.01609499999999997,1.2783079304824292,-0.014799999999999924,2024Q3
960154,1915028,2024-08-13,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3723,1.1968,1.2763,"0,03","1,25","1,31","1092,821081","102,93",1027,0,1900-01-01,0.1755,-1.1008,-1.8245,0.012366666666666637,1.2727982726156635,-0.00550000000000006,2024Q3
961176,1916050,2024-08-14,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.4186,1.1733,1.2723,"0,04","1,23","1,31","1093,49659","102,95",1027,0,1900-01-01,0.2453,-1.027,-1.7547,0.010286666666666555,1.2655523925266756,-0.0040000000000000036,2024Q3
962102,1916976,2024-08-15,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.387,1.1717,1.2552,"0,04","1,22","1,29","1031,94168","103,19",1085,0,1900-01-01,0.2153,-1.0399,-1.7847,-0.0047999999999999154,1.254360136093602,-0.017099999999999893,2024Q3
963077,1917951,2024-08-16,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3849,1.1732,1.2729,"0,05","1,22","1,32","1031,618051","103,11",1084,0,1900-01-01,0.2117,-1.0612,-1.7883,0.014833333333333254,1.2755813509248959,0.017699999999999827,2024Q3
964047,1918921,2024-08-19,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3642,1.1827,1.2343,"0,04","1,19","1,28","1033,854216","103,29",1086,0,1900-01-01,0.1815,-1.0528,-1.8185,-0.02210500000000004,1.2436166768673012,-0.03859999999999997,2024Q3
965018,1919892,2024-08-20,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3689,1.1812,1.2356,"0,04","1,19","1,28","1034,201552","103,27",1083,0,1900-01-01,0.1876999999999999,-1.0479,-1.8123,-0.018819999999999837,1.2439637805874841,0.0013000000000000789,2024Q3
965986,1920860,2024-08-21,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3838,1.1777,1.2481,"0,05","1,2","1,29","1034,126897","103,22",1083,0,1900-01-01,0.2060999999999999,-1.042,-1.7939,-0.003898333333333337,1.2570083287521114,0.012499999999999956,2024Q3
966954,1921828,2024-08-22,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3755,1.1694,1.2676,"0,04","1,22","1,31","1033,593101","103,12",1077,0,1900-01-01,0.2060999999999999,-1.0615,-1.7939,0.017893333333333317,1.2774792219002888,0.019500000000000073,2024Q3
967919,1922793,2024-08-23,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3654,1.1658,1.2469,"0,04","1,21","1,29","1035,048656","103,21",1079,0,1900-01-01,0.1996,-1.0473,-1.8004,-0.0007083333333335329,1.257409340947908,-0.020700000000000163,2024Q3
968884,1923758,2024-08-26,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3853,1.159,1.2457,"0,04","1,2","1,29","1035,595764","103,22",1079,0,1900-01-01,0.2262999999999999,-1.0194,-1.7737,-3.333333333332966e-05,1.260256721900289,-0.0011999999999998678,2024Q3
969866,1924740,2024-08-27,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3745,1.1524,1.2451,"0,03","1,22","1,27","1036,026426","103,21",1077,0,1900-01-01,0.2220999999999999,-1.023,-1.7779,0.002035000000000009,1.2588574361860034,-0.0005999999999999339,2024Q3
970868,1925742,2024-08-28,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3945,1.1852,1.2484,"0,05","1,2","1,3","1036,249586","103,19",1073,0,1900-01-01,0.2093,-1.0391,-1.7907,0.008625000000000105,1.2609462457098126,0.0032999999999998586,2024Q3
971869,1926743,2024-08-29,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3643,1.1178,1.2438,"0,04","1,21","1,28","1036,817266","103,19",1069,0,1900-01-01,0.2465000000000001,-0.9973,-1.7534999999999998,0.006993333333333407,1.2558569599955272,-0.0045999999999999375,2024Q3
972869,1927743,2024-08-30,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3557,1.0889,1.2271,"0,04","1,19","1,27","1037,869718","103,25",1064,0,1900-01-01,0.2667999999999999,-0.9603000000000002,-1.7332,-0.007033333333333225,1.2365335076145747,-0.016699999999999937,2024Q3
973870,1928744,2024-09-02,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3409,1.0958,1.2274,"0,05","1,18","1,27","1038,274513","103,24",1061,0,1900-01-01,0.2450999999999998,-0.9823000000000002,-1.7549,-0.004304999999999781,1.236223864757432,0.00029999999999996696,2024Q3
974871,1929745,2024-09-03,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3294,1.1,1.2233,"0,05","1,18","1,27","1038,941474","103,26",1061,0,1900-01-01,0.2293999999999998,-0.9939000000000002,-1.7706000000000002,-0.005931666666666668,1.2343682695193365,-0.0040999999999999925,2024Q3
975869,1930743,2024-09-04,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.332,1.1,1.2116,"0,04","1,17","1,25","1040,021387","103,32",1064,0,1900-01-01,0.2319999999999999,-0.9796,-1.768,-0.015418333333333312,1.2173482695193367,-0.011700000000000044,2024Q3
976868,1931742,2024-09-05,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3395,1.1,1.2114,"0,04","1,17","1,25","1040,556961","103,32",1065,0,1900-01-01,0.2394999999999998,-0.9719000000000002,-1.7605000000000002,-0.014053333333333251,1.1965638395089193,-0.00019999999999997797,2024Q3
977867,1932741,2024-09-06,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3302,1.1,1.2166,"0,04","1,18","1,26","1040,804543","103,3",1065,0,1900-01-01,0.2301999999999999,-0.9864,-1.7698,-0.0072350000000001025,1.199995300144193,0.005199999999999871,2024Q3
978869,1933743,2024-09-09,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3577,1.1118,1.2258,"0,05","1,18","1,27","1040,869676","103,26",1064,0,1900-01-01,0.2459,-0.9799,-1.7541,0.0034116666666665907,1.2030832052239113,0.009200000000000097,2024Q3
979862,1934736,2024-09-10,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3012,1.1014,1.201,"0,05","1,16","1,25","1042,386421","103,36",1063,0,1900-01-01,0.1997999999999999,-1.0012,-1.8002,-0.020550000000000068,1.1831398880814075,-0.024799999999999933,2024Q3
980861,1935735,2024-09-11,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3204,1.0941,1.2023,"0,04","1,16","1,24","1042,799217","103,35",1062,0,1900-01-01,0.2262999999999999,-0.976,-1.7737,-0.018616666666666726,1.1872520153833477,0.0012999999999998568,2024Q3
981854,1936728,2024-09-12,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3249,1.1,1.2016,"0,04","1,16","1,24","1043,193869","103,34",1058,0,1900-01-01,0.2248999999999998,-0.9767,-1.7751,-0.016050892967495622,1.1919147577720102,-0.0006999999999999229,2024Q3
982850,1937724,2024-09-13,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3199,1.1043,1.2072,"0,04","1,17","1,25","1043,440198","103,32",1058,0,1900-01-01,0.2156,-0.9916,-1.7844,-0.008452448770239318,1.1997627665719113,0.005600000000000049,2024Q3
983845,1938719,2024-09-16,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3147,1.0841,1.2173,"0,04","1,18","1,26","1043,42541","103,27",1056,0,1900-01-01,0.2305999999999999,-0.9867,-1.7694,0.0036459954270167128,1.2134916642607012,0.010099999999999998,2024Q3
984836,1939710,2024-09-17,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3235,1.0884,1.2061,"0,04","1,16","1,25","1044,354613","103,31",1054,0,1900-01-01,0.2350999999999998,-0.971,-1.7649,-0.005555560375727131,1.197664339727269,-0.011200000000000099,2024Q3
985826,1940700,2024-09-18,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3289,1.0816,1.2033,"0,05","1,15","1,25","1044,965115","103,32",1054,0,1900-01-01,0.2473,-0.956,-1.7527,-0.00635711617847079,1.2009010151938369,-0.0027999999999999137,2024Q3
986816,1941690,2024-09-19,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3227,1.0867,1.2075,"0,04","1,17","1,25","1045,13366","103,29",1050,0,1900-01-01,0.236,-0.9715,-1.764,-0.00015867198121455317,1.2047038017715157,0.0041999999999999815,2024Q3
987804,1942678,2024-09-20,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3357,1.0782,1.2244,"0,04","1,18","1,26","1044,709738","103,2",1043,0,1900-01-01,0.2575,-0.9669,-1.7425,0.018739772216041617,1.2229586994603057,0.016899999999999915,2024Q3
988789,1943663,2024-09-23,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3242,1.0782,1.2083,"0,04","1,17","1,25","1045,752063","103,25",1039,0,1900-01-01,0.246,-0.9623,-1.754,0.004638216413297869,1.204807930482429,-0.016100000000000003,2024Q3
989772,1944646,2024-09-24,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3382,1.0753,1.2014,"0,05","1,15","1,25","1046,694031","103,29",1043,0,1900-01-01,0.2629000000000001,-0.9385,-1.7371,-0.0002633393894457825,1.1978982726156635,-0.006899999999999906,2024Q3
990757,1945631,2024-09-25,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3568,1.0928,1.2144,"0,05","1,16","1,27","1046,638933","103,24",1043,0,1900-01-01,0.264,-0.9504,-1.736,0.014735104807810151,1.2076523925266756,0.0129999999999999,2024Q3
991763,1946637,2024-09-26,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.37,1.1018,1.2192,"0,06","1,16","1,27","1046,854806","103,21",1041,0,1900-01-01,0.2682000000000002,-0.9509999999999998,-1.7317999999999998,0.021533549005066543,1.218360136093602,0.0048000000000001375,2024Q3
992759,1947633,2024-09-27,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3365,1.1,1.2118,"0,04","1,17","1,26","1047,593562","103,23",1038,0,1900-01-01,0.2364999999999999,-0.9753,-1.7635,0.016131993202322725,1.214481350924896,-0.007400000000000073,2024Q3
993756,1948630,2024-09-30,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.3341,1.1,1.2086,"0,04","1,17","1,25","1048,151066","103,24",1036,0,1900-01-01,0.2340999999999999,-0.9745,-1.7659,0.014930437399578667,1.217916676867301,-0.0032000000000000917,2024Q3
