Unnamed: 0,id,dataReferencia,codigo,nome,repacVenc,indice,correcao,taxaCompra,taxaVenda,taxaIndicativa,desvioPadrao,intervaloMin,intervaloMax,pu,percPu,duration,percReune,referenciaNTNB,spread_bid_ask,spread,spread_2,taxaIndicativa_diff,AnoTrimestre
682490,1512016,2023-04-28,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.0161,1.6609,1.7724,"0,03","1,75","1,8","10088,900454","98,29","503,6855",0,1900-01-01,0.3551999999999997,-1.4172000000000002,-0.5448000000000003,0.0024999999999999,2023Q2
683256,1513548,2023-05-02,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9926,1.6633,1.782,"0,04","1,74","1,82","10092,752156","98,28","502,8929",0,1900-01-01,0.3292999999999999,-1.4527,-0.5707000000000001,0.0096,2023Q2
684022,1515080,2023-05-03,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.0188,1.6771,1.7887,"0,05","1,73","1,84","10097,158374","98,27","502,1785",0,1900-01-01,0.3417000000000001,-1.4469999999999998,-0.5582999999999999,0.0066999999999999,2023Q2
684788,1516612,2023-05-04,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.1404,1.6877,1.8146,"0,11","1,71","1,92","10097,749661","98,22","501,522",0,1900-01-01,0.4527000000000001,-1.3619,-0.4472999999999999,0.0259,2023Q2
685554,1518144,2023-05-05,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.1053,1.6988,1.8333,"0,1","1,73","1,94","10099,857624","98,19","500,65",0,1900-01-01,0.4065000000000001,-1.4267999999999998,-0.4934999999999999,0.0186999999999999,2023Q2
686319,1519674,2023-05-08,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.1342,1.6889,1.8509,"0,11","1,74","1,96","10102,228696","98,15","499,6922",0,1900-01-01,0.4452999999999998,-1.4056000000000002,-0.4547000000000002,0.0176,2023Q2
687084,1521204,2023-05-09,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.135,1.6959,1.8517,"0,07","1,78","1,92","10108,051407","98,16","498,3895",0,1900-01-01,0.4390999999999998,-1.4126,-0.4609000000000002,0.0007999999999999,2023Q2
687849,1522734,2023-05-10,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.1278,1.7062,1.8414,"0,14","1,7","1,98","10115,918494","98,18","497,4621",0,1900-01-01,0.4216000000000002,-1.4197999999999995,-0.4783999999999998,-0.0102999999999999,2023Q2
688614,1524264,2023-05-11,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.125,1.6822,1.842,"0,11","1,73","1,96","10121,579755","98,18","496,7071",0,1900-01-01,0.4428000000000001,-1.3992,-0.4571999999999999,0.0006000000000001,2023Q2
689379,1525794,2023-05-12,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.143,1.6959,1.8425,"0,07","1,77","1,91","10127,43632","98,19","495,4908",0,1900-01-01,0.4470999999999998,-1.3954000000000002,-0.4529000000000002,0.0004999999999999,2023Q2
690143,1527320,2023-05-15,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.1493,1.6959,1.8524,"0,07","1,78","1,92","10131,333087","98,17","494,6043",0,1900-01-01,0.4534000000000002,-1.3989999999999998,-0.4465999999999998,0.0099,2023Q2
690905,1528844,2023-05-16,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.1493,1.6959,1.8557,"0,06","1,8","1,92","10136,61655","98,17","493,4868",0,1900-01-01,0.4534000000000002,-1.4022999999999997,-0.4465999999999998,0.0032999999999998,2023Q2
691667,1530368,2023-05-17,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.1325,1.6899,1.8566,"0,07","1,79","1,93","10142,41228","98,17","492,2677",0,1900-01-01,0.4425999999999999,-1.414,-0.4574000000000001,0.0009000000000001,2023Q2
692428,1531890,2023-05-18,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.1463,1.6939,1.8611,"0,06","1,8","1,92","10147,361467","98,17","491,4415",0,1900-01-01,0.4524000000000001,-1.4086999999999998,-0.4475999999999999,0.0044999999999999,2023Q2
693189,1533412,2023-05-19,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.1303,1.6877,1.8577,"0,07","1,79","1,92","10153,919762","98,18","490,4409",0,1900-01-01,0.4426000000000001,-1.4150999999999998,-0.4573999999999999,-0.0034,2023Q2
693950,1534925,2023-05-22,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.1311,1.6937,1.867,"0,03","1,83","1,9","10158,07143","98,16","489,2873",0,1900-01-01,0.4374,-1.4296,-0.4626,0.0093,2023Q2
694702,1536429,2023-05-23,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.0551,1.698,1.8585,"0,08","1,78","1,94","10165,555791","98,18","488,46",0,1900-01-01,0.3571,-1.5014,-0.5429,-0.0084999999999999,2023Q2
695454,1537933,2023-05-24,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.0453,1.6978,1.8471,"0,06","1,79","1,91","10173,600275","98,21","487,65",0,1900-01-01,0.3475000000000001,-1.4995999999999998,-0.5524999999999999,-0.0114,2023Q2
696206,1539458,2023-05-25,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.0248,1.6901,1.826,"0,06","1,77","1,89","10183,391386","98,25","487,19",0,1900-01-01,0.3347,-1.4913,-0.5653,-0.0210999999999998,2023Q2
696979,1541004,2023-05-26,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.063,1.6829,1.8264,"0,06","1,77","1,89","10189,179827","98,25","486,29",0,1900-01-01,0.3801000000000001,-1.4463,-0.5198999999999999,0.0003999999999999,2023Q2
697752,1542549,2023-05-29,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9352,1.6529,1.8017,"0,09","1,71","1,89","10199,918608","98,3","485,14",35,1900-01-01,0.2823,-1.5194,-0.6177,-0.0246999999999999,2023Q2
698523,1544091,2023-05-30,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9041,1.6094,1.779,"0,09","1,69","1,86","10210,148138","98,34","484,31",10,1900-01-01,0.2946999999999999,-1.4843,-0.6053000000000001,-0.0227000000000001,2023Q2
699294,1545639,2023-05-31,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9161,1.5923,1.7477,"0,08","1,66","1,83","10222,111842","98,41","483,25",5,1900-01-01,0.3237999999999998,-1.4239000000000002,-0.5762000000000002,-0.0312999999999998,2023Q2
700071,1547193,2023-06-01,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9321,1.5776,1.7471,"0,08","1,66","1,83","10228,093458","98,41","482,33",0,1900-01-01,0.3545,-1.3926,-0.5455,-0.0005999999999999,2023Q2
700848,1548747,2023-06-02,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9247,1.5972,1.7538,"0,09","1,66","1,84","10232,723379","98,4","481,27",0,1900-01-01,0.3275000000000001,-1.4263,-0.5724999999999999,0.0066999999999999,2023Q2
701625,1550301,2023-06-05,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9202,1.5847,1.7434,"0,1","1,64","1,84","10240,446838","98,42","480,8",0,1900-01-01,0.3354999999999999,-1.4079000000000002,-0.5645000000000001,-0.0103999999999999,2023Q2
702402,1551855,2023-06-06,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8754,1.5551,1.7356,"0,07","1,66","1,81","10247,78716","98,44","479,99",35,1900-01-01,0.3203,-1.4153,-0.5797,-0.0078,2023Q2
703179,1554186,2023-06-07,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8739,1.5526,1.7189,"0,08","1,64","1,79","10256,920476","98,47","478,92",10,1900-01-01,0.3212999999999999,-1.3976000000000002,-0.5787000000000001,-0.0166999999999999,2023Q2
703956,1555740,2023-06-09,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8781,1.5748,1.7237,"0,08","1,65","1,8","10261,719041","98,47","478,48",5,1900-01-01,0.3033000000000001,-1.4204,-0.5966999999999999,0.0047999999999999,2023Q2
704733,1559625,2023-06-12,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8651,1.5331,1.7147,"0,04","1,68","1,75","10269,319943","98,49","477,58",0,1900-01-01,0.3320000000000001,-1.3826999999999998,-0.568,-0.0090000000000001,2023Q2
705510,1561179,2023-06-13,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8029,1.553,1.7047,"0,1","1,61","1,8","10277,286339","98,51","476,14",0,1900-01-01,0.2499,-1.4548,-0.6501,-0.0099999999999997,2023Q2
706287,1562730,2023-06-14,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8406,1.5282,1.6861,"0,07","1,61","1,76","10286,709769","98,55","475,27",0,1900-01-01,0.3124,-1.3737,-0.5876,-0.0186000000000001,2023Q2
707059,1564273,2023-06-15,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.7898,1.3636,1.6839,"0,05","1,64","1,73","10292,999753","98,55","474,39",0,1900-01-01,0.4262000000000001,-1.2576999999999998,-0.4737999999999999,-0.0021999999999999,2023Q2
707830,1565815,2023-06-16,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8115,1.5279,1.6784,"0,09","1,59","1,76","10299,990858","98,57","473,28",0,1900-01-01,0.2836000000000001,-1.3947999999999998,-0.6164,-0.0055,2023Q2
708601,1567357,2023-06-19,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8241,1.527,1.673,"0,08","1,6","1,75","10306,938284","98,58","472,26",0,1900-01-01,0.2971000000000001,-1.3759,-0.6028999999999999,-0.0053999999999998,2023Q2
709372,1568899,2023-06-20,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.798,1.5412,1.6619,"0,07","1,59","1,73","10314,912619","98,6","471,42",0,1900-01-01,0.2568000000000001,-1.4050999999999998,-0.6431999999999999,-0.0111000000000001,2023Q2
710142,1571976,2023-06-21,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.7708,1.506,1.6664,"0,08","1,59","1,74","10319,999014","98,6","470,34",0,1900-01-01,0.2647999999999999,-1.4016000000000002,-0.6352000000000001,0.0045000000000001,2023Q2
710911,1573514,2023-06-22,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8077,1.5081,1.6646,"0,09","1,58","1,75","10326,311849","98,6","469,16",0,1900-01-01,0.2996000000000001,-1.365,-0.6003999999999999,-0.0018,2023Q2
711680,1575052,2023-06-23,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.833,1.5094,1.6709,"0,04","1,63","1,71","10330,944087","98,59","468,47",0,1900-01-01,0.3235999999999999,-1.3473000000000002,-0.5764000000000001,0.0062999999999999,2023Q2
712449,1576590,2023-06-26,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.7835,1.5,1.6634,"0,06","1,6","1,73","10338,252686","98,61","467,59",0,1900-01-01,0.2835000000000001,-1.3799,-0.6164999999999999,-0.0075,2023Q2
713218,1578144,2023-06-27,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.7894,1.4962,1.6518,"0,09","1,56","1,74","10346,352093","98,63","466,65",0,1900-01-01,0.2932000000000001,-1.3585999999999998,-0.6067999999999999,-0.0116,2023Q2
714003,1579713,2023-06-28,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.7669,1.4669,1.6337,"0,09","1,54","1,73","10355,706281","98,67","465,61",0,1900-01-01,0.2999999999999998,-1.3337,-0.6000000000000002,-0.0181,2023Q2
714787,1581281,2023-06-29,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.7525,1.4479,1.6195,"0,1","1,52","1,72","10364,23037","98,7","464,88",0,1900-01-01,0.3046,-1.3149,-0.5954,-0.0141999999999999,2023Q2
715571,1582849,2023-06-30,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.7521,1.4288,1.6129,"0,11","1,5","1,72","10371,289796","98,71","464,25",0,1900-01-01,0.3232999999999999,-1.2896,-0.5767000000000001,-0.0065999999999999,2023Q2
