Unnamed: 0,id,dataReferencia,codigo,nome,repacVenc,indice,correcao,taxaCompra,taxaVenda,taxaIndicativa,desvioPadrao,intervaloMin,intervaloMax,pu,percPu,duration,percReune,referenciaNTNB,spread_bid_ask,spread,spread_2,taxaIndicativa_detrended,taxaIndicativa_no_season,taxaIndicativa_diff,AnoTrimestre
669562,1483788,2023-04-03,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.7106,2.2598,2.4896,"0,14","2,35","2,63","995,735089","97,78","1177,3556",0,1900-01-01,0.4508000000000001,-2.0388,-1.5492,0.014846666666666675,2.471739888081407,0.017499999999999627,2023Q2
670328,1485320,2023-04-04,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.7284,2.2735,2.5006,"0,14","2,36","2,65","995,807492","97,73","1177,7916",35,1900-01-01,0.4549000000000003,-2.0457,-1.5450999999999997,0.019168333333333454,2.4855520153833477,0.01100000000000012,2023Q2
671094,1486852,2023-04-05,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.7186,2.2667,2.5132,"0,09","2,42","2,61","995,792989","97,67","1178,903",10,1900-01-01,0.4518999999999997,-2.0613,-1.5481000000000005,0.026021666666666388,2.50351475777201,0.012599999999999945,2023Q2
671860,1489150,2023-04-06,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.7184,2.2522,2.5172,"0,09","2,42","2,61","996,261834","97,66","1175,5008",5,1900-01-01,0.4661999999999997,-2.051,-1.5338000000000005,0.024560000000000137,2.509762766571911,0.0040000000000000036,2023Q2
672626,1490681,2023-04-10,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.7316,2.2842,2.4981,"0,07","2,43","2,56","997,733549","97,75","1174,7654",0,1900-01-01,0.4474,-2.0507,-1.5526,-8.166666666653555e-05,2.494291664260701,-0.019099999999999895,2023Q2
673391,1492211,2023-04-11,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.7043,2.3182,2.4842,"0,03","2,45","2,52","998,840769","97,8","1180,8283",0,1900-01-01,0.3860999999999999,-2.0981,-1.6139,-0.01931499999999975,2.475764339727269,-0.013900000000000023,2023Q2
674156,1493741,2023-04-12,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.7057,2.2301,2.4732,"0,05","2,42","2,53","999,947214","97,85","1180,0425",0,1900-01-01,0.4756,-1.9976,-1.5244,-0.03520666666666683,2.4708010151938367,-0.01100000000000012,2023Q2
674921,1495270,2023-04-13,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.7057,2.2218,2.4793,"0,04","2,44","2,52","1000,220724","97,82","1181,7623",35,1900-01-01,0.4839000000000002,-1.9954,-1.5160999999999998,-0.033778333333333244,2.4765038017715155,0.006099999999999994,2023Q2
675685,1496798,2023-04-14,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.7213,2.2267,2.4897,"0,06","2,43","2,55","1000,399867","97,78","1177,9739",10,1900-01-01,0.4945999999999997,-1.9951000000000003,-1.5054000000000003,-0.028103333333333147,2.4882586994603058,0.010400000000000187,2023Q2
676449,1498325,2023-04-17,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.7288,2.308,2.5463,"0,08","2,46","2,63","998,419143","97,53","1176,469",40,1900-01-01,0.4208000000000003,-2.1255,-1.5791999999999995,0.023783333333333267,2.542807930482429,0.056599999999999984,2023Q2
677212,1499851,2023-04-18,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.751,2.2787,2.5345,"0,1","2,43","2,64","999,617195","97,59","1173,0225",10,1900-01-01,0.4722999999999997,-2.0622000000000003,-1.5277000000000005,0.007633333333333603,2.5309982726156637,-0.011800000000000033,2023Q2
677975,1501377,2023-04-19,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.755,2.2756,2.5835,"0,11","2,47","2,7","998,173407","97,39","1163,7526",40,1900-01-01,0.4794,-2.1041,-1.5206,0.05286999999999997,2.5767523925266755,0.04899999999999993,2023Q2
678738,1503666,2023-04-20,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.761,2.291,2.5735,"0,11","2,47","2,68","999,148364","97,43","1166,6355",10,1900-01-01,0.4700000000000002,-2.1035,-1.5299999999999998,0.03950500000000012,2.572660136093602,-0.009999999999999787,2023Q2
679501,1505192,2023-04-24,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.7799,2.3228,2.5747,"0,08","2,49","2,66","999,658382","97,42","1167,5968",5,1900-01-01,0.4571,-2.1176,-1.5429,0.037646666666666384,2.5773813509248957,0.0011999999999998678,2023Q2
680266,1506725,2023-04-25,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.7566,2.2711,2.5683,"0,08","2,49","2,65","1000,490862","97,44","1169,652",0,1900-01-01,0.4855,-2.0828,-1.5145,0.02877333333333354,2.577616676867301,-0.006400000000000183,2023Q2
681034,1508261,2023-04-26,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.7555,2.271,2.5669,"0,12","2,45","2,68","1001,134671","97,45","1169,9559",0,1900-01-01,0.4845000000000001,-2.0824,-1.5154999999999998,0.025883333333333258,2.575263780587484,-0.0013999999999998458,2023Q2
681802,1509796,2023-04-27,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.7555,2.3235,2.5603,"0,06","2,5","2,62","1002,01785","97,48","1170,2067",0,1900-01-01,0.4319999999999999,-2.1283,-1.568,0.018909999999999982,2.569208328752111,-0.006600000000000161,2023Q2
682568,1512094,2023-04-28,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.755,2.3638,2.5647,"0,11","2,45","2,68","1002,515282","97,47","1165,1456",0,1900-01-01,0.3912,-2.1735,-1.6088,0.024066666666667125,2.574579221900289,0.004400000000000404,2023Q2
683334,1513626,2023-05-02,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.7555,2.3498,2.5788,"0,11","2,47","2,69","1002,470972","97,41","1164,6891",0,1900-01-01,0.4056999999999999,-2.1731000000000003,-1.5943,0.03982666666666734,2.589309340947908,0.014100000000000001,2023Q2
