Unnamed: 0,id,dataReferencia,codigo,nome,repacVenc,indice,correcao,taxaCompra,taxaVenda,taxaIndicativa,desvioPadrao,intervaloMin,intervaloMax,pu,percPu,duration,percReune,referenciaNTNB,spread_bid_ask,spread,spread_2,taxaIndicativa_detrended,taxaIndicativa_no_season,taxaIndicativa_diff,AnoTrimestre
887108,1840581,2024-04-23,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6264,1.3856,1.5014,"0,01","1,49","1,51","1045,513009","102,17",1108,0,1900-01-01,0.2408000000000001,-1.2606,-1.7592,0.0073466666666666125,1.5134569599955272,0.00019999999999997797,2024Q2
888018,1841491,2024-04-24,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6228,1.3727,1.5056,"0,02","1,49","1,52","1045,750765","102,15",1105,0,1900-01-01,0.2501,-1.2555,-1.7499,0.012944999999999984,1.5150335076145747,0.0041999999999999815,2024Q2
888941,1842414,2024-04-25,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6248,1.375,1.5003,"0,02","1,48","1,52","1046,447295","102,17",1102,0,1900-01-01,0.2498,-1.2505,-1.7502,0.008709999999999996,1.5091238647574319,-0.005300000000000082,2024Q2
889902,1843375,2024-04-26,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6183,1.3709,1.4952,"0,02","1,47","1,52","1047,221033","102,19",1104,0,1900-01-01,0.2474,-1.2478,-1.7526,0.0046200000000000685,1.5062682695193366,-0.005099999999999882,2024Q2
890783,1844256,2024-04-29,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6167,1.3642,1.4896,"0,02","1,47","1,51","1047,977129","102,22",1104,0,1900-01-01,0.2524999999999999,-1.2371,-1.7475,0.00017833333333361345,1.4953482695193367,-0.005600000000000049,2024Q2
891926,1845399,2024-04-30,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6071,1.3722,1.4873,"0,02","1,47","1,5","1048,454761","102,21",1098,0,1900-01-01,0.2348999999999999,-1.2524000000000002,-1.7651,-0.0009750000000001702,1.4724638395089193,-0.0022999999999999687,2024Q2
892658,1846131,2024-05-02,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6304,1.3713,1.4946,"0,03","1,47","1,52","1048,724196","102,19",1103,0,1900-01-01,0.2591000000000001,-1.2354999999999998,-1.7409,0.007628333333333126,1.477995300144193,0.007299999999999862,2024Q2
893536,1847009,2024-05-03,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6245,1.3994,1.5077,"0,04","1,47","1,54","1048,677418","102,14",1105,0,1900-01-01,0.2251,-1.2826,-1.7749,0.022428333333333272,1.4849832052239114,0.013100000000000112,2024Q2
894493,1847966,2024-05-06,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.5923,1.3751,1.4846,"0,03","1,45","1,52","1050,157883","102,23",1102,0,1900-01-01,0.2172,-1.2674,-1.7828,0.0013066666666665672,1.4667398880814073,-0.02310000000000012,2024Q2
895368,1848841,2024-05-07,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.5839,1.3689,1.4788,"0,03","1,45","1,51","1050,921996","102,26",1102,0,1900-01-01,0.215,-1.2637999999999998,-1.785,-0.002626666666666777,1.4637520153833476,-0.005800000000000027,2024Q2
896321,1849794,2024-05-08,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.5911,1.3685,1.4733,"0,03","1,44","1,5","1051,608267","102,28",1099,0,1900-01-01,0.2225999999999999,-1.2507,-1.7774,-0.006498333333333273,1.4636147577720102,-0.005499999999999838,2024Q2
897200,1850673,2024-05-10,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6317,1.3649,1.5013,"0,04","1,46","1,54","1051,213485","102,14",1092,0,1900-01-01,0.2667999999999999,-1.2345000000000002,-1.7332,0.02305500000000027,1.4938627665719113,0.028000000000000025,2024Q2
898111,1851584,2024-05-13,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.615,1.3693,1.4952,"0,03","1,47","1,52","1051,962185","102,16",1091,0,1900-01-01,0.2457,-1.2495,-1.7543,0.018766666666666598,1.4913916642607012,-0.006099999999999994,2024Q2
899022,1852495,2024-05-14,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6102,1.3587,1.4748,"0,05","1,42","1,53","1053,395356","102,26",1092,0,1900-01-01,0.2515,-1.2233,-1.7485,0.0006483333333333618,1.4663643397272692,-0.020399999999999974,2024Q2
899929,1853402,2024-05-15,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.611,1.3379,1.4702,"0,04","1,43","1,51","1054,098525","102,28",1092,0,1900-01-01,0.2730999999999999,-1.1971,-1.7269,-0.0016100000000001113,1.4678010151938368,-0.0046000000000001595,2024Q2
901072,1854545,2024-05-16,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6149,1.3446,1.4715,"0,05","1,42","1,52","1054,502797","102,27",1091,0,1900-01-01,0.2703,-1.2012,-1.7297,0.0025199999999998557,1.4687038017715157,0.0013000000000000789,2024Q2
901739,1855212,2024-05-17,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6116,1.3392,1.4688,"0,05","1,42","1,52","1055,041243","102,27",1087,0,1900-01-01,0.2724,-1.1964,-1.7276,0.003466666666666729,1.4673586994603058,-0.0026999999999999247,2024Q2
902645,1856118,2024-05-09,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6152,1.3643,1.4769,"0,03","1,45","1,51","1051,873793","102,25",1095,0,1900-01-01,0.2508999999999999,-1.2260000000000002,-1.7491,0.015246666666666853,1.4734079304824292,0.008099999999999996,2024Q2
903560,1857033,2024-05-20,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6099,1.3392,1.4705,"0,05","1,42","1,52","1055,416465","102,26",1085,0,1900-01-01,0.2707000000000001,-1.1997999999999998,-1.7292999999999998,0.012480000000000047,1.4669982726156634,-0.006400000000000183,2024Q2
904463,1857936,2024-05-21,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6065,1.339,1.4707,"0,05","1,42","1,52","1055,909007","102,26",1085,0,1900-01-01,0.2675,-1.2031999999999998,-1.7325,0.015901666666666703,1.4639523925266755,0.00019999999999997797,2024Q2
905367,1858840,2024-05-22,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6005,1.3397,1.4599,"0,06","1,4","1,52","1056,798244","102,3",1081,0,1900-01-01,0.2608000000000001,-1.1990999999999998,-1.7392,0.008171666666666688,1.459060136093602,-0.01079999999999992,2024Q2
906269,1859742,2024-05-23,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.5939,1.324,1.4531,"0,05","1,4","1,5","1057,620448","102,33",1082,0,1900-01-01,0.2699,-1.1832,-1.7301,0.005236666666666778,1.455781350924896,-0.006799999999999917,2024Q2
907170,1860643,2024-05-24,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.582,1.3206,1.437,"0,07","1,37","1,5","1058,791416","102,39",1080,0,1900-01-01,0.2614000000000001,-1.1756,-1.7386,-0.006171666666666686,1.4463166768673013,-0.016100000000000003,2024Q2
908076,1861549,2024-05-27,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.5767,1.318,1.4401,"0,07","1,37","1,51","1059,1828","102,38",1081,0,1900-01-01,0.2586999999999999,-1.1814,-1.7413,0.001614999999999922,1.448463780587484,0.0030999999999998806,2024Q2
909017,1862490,2024-05-28,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.601,1.3215,1.4427,"0,07","1,37","1,51","1059,540751","102,37",1080,0,1900-01-01,0.2795000000000001,-1.1632,-1.7205,0.008536666666666637,1.4516083287521115,0.0026000000000001577,2024Q2
909954,1863427,2024-05-29,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6076,1.3211,1.4431,"0,07","1,37","1,52","1059,881688","102,35",1074,0,1900-01-01,0.2865,-1.1566,-1.7135,0.012951666666666695,1.4529792219002888,0.00039999999999995595,2024Q2
910893,1864366,2024-05-31,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.5726,1.3243,1.4365,"0,07","1,37","1,51","1060,703607","102,38",1075,0,1900-01-01,0.2482999999999999,-1.1882,-1.7517,0.010806666666666853,1.4470093409479081,-0.006599999999999939,2024Q2
911872,1865345,2024-06-03,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.5963,1.3167,1.426,"0,07","1,36","1,49","1061,643642","102,43",1074,0,1900-01-01,0.2796,-1.1464,-1.7204,0.005365000000000064,1.4405567219002888,-0.010500000000000176,2024Q2
912773,1866246,2024-06-04,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.5657,1.3173,1.4282,"0,06","1,37","1,49","1062,003955","102,41",1073,0,1900-01-01,0.2484000000000001,-1.1797999999999995,-1.7515999999999998,0.012236666666666451,1.4419574361860032,0.0021999999999999797,2024Q2
913702,1867175,2024-06-05,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.572,1.3126,1.4376,"0,07","1,37","1,51","1062,051776","102,37",1071,0,1900-01-01,0.2594000000000001,-1.1782,-1.7406,0.026143333333333407,1.4501462457098127,0.009400000000000075,2024Q2
914634,1868107,2024-06-06,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.5524,1.3143,1.3952,"0,07","1,32","1,47","1064,464432","102,55",1072,0,1900-01-01,0.2380999999999999,-1.1571,-1.7619,-0.011871666666666503,1.4072569599955271,-0.04239999999999999,2024Q2
915565,1869038,2024-06-07,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.5255,1.3134,1.393,"0,08","1,32","1,47","1064,765816","102,53",1061,0,1900-01-01,0.2121000000000001,-1.1808999999999998,-1.7878999999999998,-0.009549999999999725,1.4024335076145746,-0.0021999999999999797,2024Q2
916497,1869970,2024-06-10,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.5361,1.3021,1.3921,"0,07","1,32","1,46","1065,327749","102,54",1061,0,1900-01-01,0.2339999999999999,-1.1581,-1.766,-0.005323333333333347,1.4009238647574318,-0.0009000000000001229,2024Q2
917424,1870897,2024-06-11,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.5271,1.3,1.3854,"0,07","1,31","1,46","1066,154887","102,57",1063,0,1900-01-01,0.2270999999999998,-1.1583,-1.7729,-0.006741666666666646,1.3964682695193364,-0.006699999999999928,2024Q2
918357,1871830,2024-06-12,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.5489,1.3013,1.4061,"0,07","1,34","1,47","1065,59516","102,47",1056,0,1900-01-01,0.2476,-1.1585,-1.7524,0.0193466666666664,1.4118482695193366,0.02069999999999994,2024Q2
919272,1873169,2024-06-13,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.5165,1.3,1.3866,"0,06","1,33","1,44","1066,980445","102,55",1058,0,1900-01-01,0.2164999999999999,-1.1701,-1.7835,0.005316666666666858,1.3717638395089193,-0.01949999999999985,2024Q2
920197,1874094,2024-06-14,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.4861,1.3,1.3634,"0,06","1,3","1,43","1068,547256","102,66",1059,0,1900-01-01,0.1860999999999999,-1.1773,-1.8139,-0.012653333333333405,1.346795300144193,-0.02320000000000011,2024Q2
921434,1875331,2024-06-17,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.4957,1.3,1.3574,"0,06","1,3","1,42","1069,254182","102,68",1057,0,1900-01-01,0.1956999999999999,-1.1617,-1.8043,-0.013719999999999954,1.3346832052239113,-0.006000000000000005,2024Q2
922042,1875939,2024-06-18,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.4866,1.3,1.3537,"0,06","1,29","1,42","1069,876585","102,69",1055,0,1900-01-01,0.1865999999999998,-1.1671,-1.8134,-0.012429999999999941,1.3358398880814073,-0.0037000000000000366,2024Q2
922961,1876858,2024-06-19,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.4796,1.3,1.3504,"0,09","1,27","1,44","1070,477471","102,7",1054,0,1900-01-01,0.1795999999999999,-1.1708,-1.8204,-0.010438333333333327,1.3353520153833478,-0.0032999999999998586,2024Q2
923878,1877775,2024-06-20,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.5193,1.3,1.3608,"0,08","1,28","1,44","1070,518722","102,65",1053,0,1900-01-01,0.2193,-1.1415,-1.7807,0.005425000000000013,1.3511147577720102,0.010399999999999965,2024Q2
924798,1878695,2024-06-21,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.4729,1.2968,1.3465,"0,08","1,26","1,43","1071,685412","102,72",1055,0,1900-01-01,0.1761000000000001,-1.1704,-1.8239,-0.0034566666666664414,1.3390627665719113,-0.01429999999999998,2024Q2
925764,1879661,2024-06-24,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.5029,1.2902,1.3465,"0,1","1,24","1,45","1072,212834","102,72",1055,0,1900-01-01,0.2126999999999999,-1.1338,-1.7873,0.0016866666666668362,1.3426916642607012,0.0,2024Q2
926677,1880574,2024-06-25,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.5073,1.2887,1.3432,"0,1","1,25","1,44","1072,790565","102,73",1053,0,1900-01-01,0.2186000000000001,-1.1245999999999998,-1.7814,0.0034366666666667545,1.334764339727269,-0.0033000000000000806,2024Q2
927672,1881569,2024-06-26,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.4485,1.2552,1.3314,"0,04","1,29","1,37","1073,710941","102,76",1049,0,1900-01-01,0.1932999999999998,-1.1381,-1.8067,-0.0031416666666668203,1.3290010151938367,-0.011800000000000033,2024Q2
928586,1882483,2024-06-27,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.4809,1.25,1.3472,"0,04","1,3","1,39","1073,463099","102,69",1047,0,1900-01-01,0.2309000000000001,-1.1162999999999998,-1.7691,0.017338333333333455,1.3444038017715156,0.015800000000000036,2024Q2
929535,1883432,2024-06-28,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.4619,1.2331,1.3218,"0,04","1,28","1,37","1074,936691","102,79",1042,0,1900-01-01,0.2287999999999999,-1.0930000000000002,-1.7712,-0.00410166666666667,1.3203586994603058,-0.025399999999999867,2024Q2
