Unnamed: 0,id,dataReferencia,codigo,nome,repacVenc,indice,correcao,taxaCompra,taxaVenda,taxaIndicativa,desvioPadrao,intervaloMin,intervaloMax,pu,percPu,duration,percReune,referenciaNTNB,spread_bid_ask,spread,spread_2,taxaIndicativa_diff,AnoTrimestre
789411,1736611,2023-11-10,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2329,1.001,1.1043,"0,08","1,03","1,18","10280,249512","99,68",401,0,1900-01-01,0.2319000000000002,-0.8723999999999998,-0.6680999999999998,-0.0012999999999998,2023Q4
790248,1737448,2023-11-13,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2145,0.9798,1.0885,"0,05","1,04","1,13","10287,931751","99,7",400,0,1900-01-01,0.2346999999999999,-0.8538000000000001,-0.6653000000000001,-0.0158,2023Q4
791086,1738286,2023-11-14,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.24,0.9998,1.1029,"0,09","1,01","1,2","10290,701591","99,68",400,0,1900-01-01,0.2401999999999999,-0.8627,-0.6598,0.0143999999999999,2023Q4
791925,1739125,2023-11-16,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.1708,1.001,1.0898,"0,04","1,05","1,13","10297,938086","99,7",399,0,1900-01-01,0.1698000000000001,-0.92,-0.7301999999999998,-0.0130999999999998,2023Q4
792761,1740798,2023-11-17,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2445,0.9531,1.0555,"0,11","0,94","1,17","10308,58085","99,76",398,0,1900-01-01,0.2914,-0.7641000000000001,-0.6086,-0.0343,2023Q4
793721,1741758,2023-11-20,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2075,0.9534,1.0452,"0,11","0,93","1,16","10315,36601","99,77",397,0,1900-01-01,0.2541,-0.7910999999999999,-0.6459,-0.0103000000000001,2023Q4
794435,1742472,2023-11-21,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.1135,0.8846,0.9998,"0,1","0,9","1,1","10327,786766","99,84",396,0,1900-01-01,0.2288999999999998,-0.7709000000000001,-0.6711000000000001,-0.0453999999999998,2023Q4
795272,1743309,2023-11-22,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.1494,0.8637,0.9745,"0,08","0,9","1,05","10336,948282","99,88",395,0,1900-01-01,0.2856999999999999,-0.6888000000000001,-0.6143000000000001,-0.0252999999999999,2023Q4
796109,1744146,2023-11-23,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.1002,0.8561,0.9734,"0,08","0,9","1,05","10342,22751","99,89",394,0,1900-01-01,0.2441000000000001,-0.7293,-0.6558999999999999,-0.0010999999999999,2023Q4
796946,1744983,2023-11-24,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0895,0.8682,0.9781,"0,05","0,93","1,03","10346,578657","99,88",393,0,1900-01-01,0.2212999999999999,-0.7568,-0.6787000000000001,0.0046999999999999,2023Q4
797783,1745820,2023-11-27,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0697,0.8512,0.9722,"0,05","0,92","1,02","10352,62574","99,89",392,0,1900-01-01,0.2185000000000001,-0.7536999999999998,-0.6814999999999999,-0.0059,2023Q4
798644,1746681,2023-11-28,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0603,0.85,0.9588,"0,05","0,91","1,01","10359,870293","99,91",391,0,1900-01-01,0.2103,-0.7484999999999999,-0.6897,-0.0133999999999999,2023Q4
799505,1747542,2023-11-29,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0571,0.85,0.9561,"0,06","0,9","1,01","10365,406322","99,91",390,0,1900-01-01,0.2070999999999999,-0.749,-0.6929000000000001,-0.0027,2023Q4
800366,1748403,2023-11-30,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0652,0.85,0.9672,"0,05","0,91","1,02","10368,750597","99,9",389,0,1900-01-01,0.2151999999999999,-0.752,-0.6848000000000001,0.0110999999999999,2023Q4
801229,1749266,2023-12-01,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0769,0.85,0.9758,"0,03","0,94","1,01","10372,50236","99,88",388,0,1900-01-01,0.2269,-0.7489,-0.6731,0.0086,2023Q4
802091,1750128,2023-12-04,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0712,0.85,0.9767,"0,05","0,93","1,03","10377,485302","99,88",387,0,1900-01-01,0.2211999999999999,-0.7555000000000001,-0.6788000000000001,0.0009,2023Q4
803262,1751299,2023-12-05,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0645,0.85,0.9605,"0,04","0,92",1,"10385,164825","99,91",386,0,1900-01-01,0.2145,-0.746,-0.6855,-0.0161999999999999,2023Q4
803811,1751848,2023-12-06,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0737,0.85,0.9674,"0,05","0,92","1,02","10389,197464","99,9",385,0,1900-01-01,0.2237000000000001,-0.7436999999999999,-0.6762999999999999,0.0069,2023Q4
804665,1752702,2023-12-07,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0872,0.85,0.976,"0,02","0,95",1,"10392,971772","99,89",384,0,1900-01-01,0.2371999999999999,-0.7388,-0.6628000000000001,0.0085999999999999,2023Q4
805529,1753566,2023-12-08,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0943,0.85,0.9836,"0,05","0,94","1,03","10396,91621","99,87",383,0,1900-01-01,0.2443,-0.7393,-0.6557,0.0076,2023Q4
806386,1754423,2023-12-11,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0859,0.85,0.9709,"0,04","0,93","1,01","10404,035076","99,89",382,0,1900-01-01,0.2359000000000001,-0.7349999999999999,-0.6640999999999999,-0.0127,2023Q4
807242,1755279,2023-12-12,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0538,0.85,0.9498,"0,03","0,92","0,98","10412,459049","99,93",381,0,1900-01-01,0.2038000000000001,-0.7459999999999999,-0.6961999999999999,-0.0211,2023Q4
808099,1756136,2023-12-13,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.067,0.85,0.9533,"0,03","0,92","0,99","10417,039427","99,92",381,0,1900-01-01,0.2169999999999999,-0.7363000000000001,-0.683,0.0035,2023Q4
808957,1756994,2023-12-14,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0364,0.85,0.941,"0,03","0,91","0,97","10424,08464","99,94",380,0,1900-01-01,0.1864,-0.7545999999999999,-0.7136,-0.0123,2023Q4
809813,1757850,2023-12-15,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0767,0.8259,0.9502,"0,03","0,92","0,98","10427,602408","99,93",379,0,1900-01-01,0.2508,-0.6994,-0.6492,0.0092,2023Q4
810666,1758703,2023-12-18,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0388,0.8487,0.9317,"0,05","0,89","0,98","10435,420863","99,95",378,0,1900-01-01,0.1900999999999999,-0.7416,-0.7099000000000001,-0.0185,2023Q4
811520,1759557,2023-12-19,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0305,0.8179,0.9136,"0,05","0,86","0,96","10443,168864","99,98",377,0,1900-01-01,0.2126,-0.701,-0.6874,-0.0181,2023Q4
812372,1760409,2023-12-20,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0309,0.8137,0.916,"0,04","0,88","0,95","10447,74304","99,98",376,0,1900-01-01,0.2171999999999999,-0.6988000000000001,-0.6828000000000001,0.0024,2023Q4
813227,1761264,2023-12-21,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0318,0.8012,0.9124,"0,03","0,88","0,95","10453,245711","99,98",375,0,1900-01-01,0.2306,-0.6818,-0.6694,-0.0036,2023Q4
814108,1762145,2023-12-22,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0251,0.8,0.909,"0,05","0,86","0,96","10458,717434","99,99",374,0,1900-01-01,0.2250999999999998,-0.6839000000000002,-0.6749000000000002,-0.0033999999999999,2023Q4
814989,1763026,2023-12-26,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0112,0.8128,0.9,"0,06","0,84","0,96","10465,048264",100,372,0,1900-01-01,0.1984000000000001,-0.7015999999999999,-0.7015999999999999,-0.009,2023Q4
815869,1763906,2023-12-27,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0201,0.804,0.9066,"0,05","0,85","0,96","10468,990777","99,99",371,0,1900-01-01,0.2160999999999999,-0.6905,-0.6839000000000001,0.0065999999999999,2023Q4
816749,1764786,2023-12-28,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0097,0.8175,0.9111,"0,05","0,86","0,97","10473,260323","99,98",369,0,1900-01-01,0.1922,-0.7189,-0.7078,0.0045,2023Q4
