Unnamed: 0,id,dataReferencia,codigo,nome,repacVenc,indice,correcao,taxaCompra,taxaVenda,taxaIndicativa,desvioPadrao,intervaloMin,intervaloMax,pu,percPu,duration,percReune,referenciaNTNB,spread_bid_ask,spread,spread_2,taxaIndicativa_detrended,taxaIndicativa_no_season,taxaIndicativa_diff,AnoTrimestre
728118,1607075,2023-07-24,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.5226,2.0975,2.2875,"0,1","2,19","2,39","1051,117461","98,72","1151,03",35,1900-01-01,0.4251,-1.8624,-1.5749,-0.0034166666666664014,2.2964083287521113,-0.052999999999999936,2023Q3
728892,1608623,2023-07-25,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.5018,2.0717,2.2926,"0,11","2,18","2,41","1051,49206","98,7","1151,15",45,1900-01-01,0.4300999999999999,-1.8625000000000005,-1.5699,0.01394500000000054,2.302479221900289,0.0051000000000001044,2023Q3
729670,1610194,2023-07-26,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.4168,2.0624,2.2826,"0,1","2,18","2,38","1052,586177","98,74","1150,68",15,1900-01-01,0.3544,-1.9282,-1.6456,0.016921666666666724,2.293109340947908,-0.010000000000000231,2023Q3
730461,1611774,2023-07-27,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.4015,2.0597,2.2679,"0,1","2,17","2,37","1053,933357","98,81","1147,44",5,1900-01-01,0.3418000000000001,-1.9261,-1.6582,0.0163283333333335,2.282456721900289,-0.014699999999999935,2023Q3
731250,1613352,2023-07-28,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.4796,2.0697,2.2618,"0,09","2,17","2,35","1054,850934","98,84","1146,34",0,1900-01-01,0.4098999999999999,-1.8519,-1.5901,0.024696666666666367,2.2755574361860034,-0.006099999999999994,2023Q3
732039,1614930,2023-07-31,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.4115,2.0739,2.2652,"0,12","2,15","2,38","1055,299982","98,82","1147,2",0,1900-01-01,0.3376000000000001,-1.9276,-1.6624,0.043010000000000215,2.277746245709813,0.0034000000000000696,2023Q3
732828,1616508,2023-08-01,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.3742,2.0304,2.2597,"0,12","2,14","2,38","1056,192401","98,85","1145,89",35,1900-01-01,0.3437999999999999,-1.9159,-1.6562,0.05267833333333316,2.271756959995527,-0.00550000000000006,2023Q3
733617,1618086,2023-08-02,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.4559,2.0138,2.2372,"0,16","2,08","2,4","1057,864814","98,95","1146,81",10,1900-01-01,0.4421000000000004,-1.7950999999999997,-1.5578999999999996,0.04492166666666675,2.246633507614575,-0.022499999999999964,2023Q3
734406,1619664,2023-08-03,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.4498,2.0154,2.2118,"0,16","2,05","2,37","1059,703752","99,06","1144,88",5,1900-01-01,0.4344000000000001,-1.7774,-1.5656,0.03449166666666681,2.220623864757432,-0.025399999999999867,2023Q3
735195,1621242,2023-08-04,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.3362,2.0,2.1336,"0,17","1,96","2,31","1064,003267","99,41","1146,02",35,1900-01-01,0.3361999999999998,-1.7974,-1.6638000000000002,-0.02838666666666656,2.1446682695193364,-0.07820000000000027,2023Q3
735984,1622820,2023-08-07,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.4189,1.9465,2.1423,"0,17","1,97","2,32","1064,209477","99,37","1143,65",10,1900-01-01,0.4723999999999999,-1.6699000000000002,-1.5276,-0.0050116666666668586,2.148048269519337,0.008700000000000152,2023Q3
736773,1624398,2023-08-08,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.318,1.9636,2.1307,"0,18","1,95","2,32","1065,349915","99,42","1146,45",40,1900-01-01,0.3544,-1.7763,-1.6456,-0.0026883333333334036,2.1158638395089193,-0.011600000000000055,2023Q3
737562,1625976,2023-08-09,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.327,1.9556,2.1067,"0,14","1,96","2,25","1067,108686","99,53","1144,14",10,1900-01-01,0.3713999999999999,-1.7353,-1.6286,-0.012981666666666669,2.0900953001441933,-0.02400000000000002,2023Q3
738351,1627554,2023-08-10,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.3401,1.9177,2.0991,"0,12","1,98","2,22","1068,080752","99,56","1143,31",40,1900-01-01,0.4224000000000001,-1.6767,-1.5776,-0.006901666666666806,2.0763832052239115,-0.007600000000000051,2023Q3
739140,1631998,2023-08-11,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.269,1.9062,2.0866,"0,14","1,95","2,23","1069,284621","99,62","1142,89",10,1900-01-01,0.3628000000000002,-1.7237999999999996,-1.6371999999999998,-0.005928333333333757,2.068739888081407,-0.012500000000000178,2023Q3
739929,1633576,2023-08-14,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.2596,1.904,2.0546,"0,11","1,95","2,16","1071,428245","99,76","1137,93",5,1900-01-01,0.3555999999999999,-1.6990000000000005,-1.6444,-0.02536999999999967,2.039552015383348,-0.031999999999999584,2023Q3
740718,1635153,2023-08-15,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.2858,1.8951,2.0482,"0,11","1,93","2,16","997,714211","99,77","1220,29",0,1900-01-01,0.3907,-1.6575,-1.6093,-0.019613333333333482,2.03851475777201,-0.006400000000000183,2023Q3
741506,1636729,2023-08-16,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.189,1.867,1.9961,"0,09","1,9","2,09","1000,754113","100,02","1219,35",0,1900-01-01,0.322,-1.6741,-1.678,-0.05952500000000005,1.9886627665719112,-0.052100000000000035,2023Q3
742294,1638305,2023-08-17,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.1095,1.8537,1.9666,"0,08","1,89","2,04","1002,720828","100,16","1215,57",35,1900-01-01,0.2558000000000002,-1.7107999999999997,-1.7441999999999998,-0.07688833333333345,1.962791664260701,-0.02950000000000008,2023Q3
743082,1639881,2023-08-18,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.102,1.8451,1.9673,"0,06","1,91","2,02","1003,257857","100,15","1215,34",10,1900-01-01,0.2568999999999999,-1.7104,-1.7431,-0.06411666666666682,1.9588643397272691,0.000700000000000145,2023Q3
743870,1641457,2023-08-21,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.0948,1.8384,1.9401,"0,06","1,88",2,"1005,109899","100,28","1210,85",5,1900-01-01,0.2564000000000002,-1.6836999999999998,-1.7435999999999998,-0.07929166666666698,1.9377010151938368,-0.027200000000000113,2023Q3
744658,1643093,2023-08-22,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.0768,1.8372,1.9604,"0,06","1,91","2,02","1004,722817","100,19","1212,25",0,1900-01-01,0.2396,-1.7208,-1.7604,-0.047123333333333406,1.9576038017715156,0.020299999999999985,2023Q3
745446,1646053,2023-08-23,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.0947,1.8247,1.9664,"0,06","1,91","2,02","1005,014878","100,16","1215,9",0,1900-01-01,0.27,-1.6964,-1.73,-0.029828333333333568,1.9649586994603057,0.006000000000000005,2023Q3
746234,1647629,2023-08-24,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.0757,1.7825,1.9404,"0,06","1,88",2,"1006,826097","100,28","1216,73",0,1900-01-01,0.2931999999999999,-1.6472,-1.7068,-0.04477666666666691,1.936907930482429,-0.026000000000000023,2023Q3
747022,1649205,2023-08-25,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.0691,1.7654,1.9324,"0,06","1,87","1,99","1007,771346","100,32","1213,28",0,1900-01-01,0.3037000000000001,-1.6286999999999998,-1.6963,-0.043116666666666914,1.9288982726156634,-0.008000000000000007,2023Q3
747813,1650803,2023-08-28,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.0794,1.7635,1.9552,"0,03","1,92","1,99","1007,259057","100,21","1212,59",35,1900-01-01,0.3159,-1.6393,-1.6841,-0.011691666666666656,1.9484523925266757,0.022800000000000153,2023Q3
748620,1652417,2023-08-29,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.0966,1.7516,1.9543,"0,06","1,9","2,01","1007,878331","100,22","1214,47",45,1900-01-01,0.345,-1.6093,-1.655,-0.0037416666666669762,1.953460136093602,-0.0009000000000001229,2023Q3
749427,1654031,2023-08-30,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.0895,1.7504,1.9469,"0,06","1,89","2,01","1008,800792","100,25","1212,73",15,1900-01-01,0.3391000000000002,-1.6078,-1.6608999999999998,-0.001991666666666392,1.949581350924896,-0.007399999999999851,2023Q3
750233,1655643,2023-08-31,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.1014,1.75,1.9404,"0,06","1,88",2,"1009,668857","100,28","1206,1",5,1900-01-01,0.3513999999999999,-1.589,-1.6486,0.0009133333333335436,1.949716676867301,-0.006500000000000172,2023Q3
751039,1657255,2023-09-01,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.1017,1.7721,1.942,"0,06","1,88",2,"1010,164707","100,27","1204,87",0,1900-01-01,0.3296000000000001,-1.6123999999999998,-1.6704,0.011599999999999833,1.950363780587484,0.0016000000000000458,2023Q3
751845,1658867,2023-09-04,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.0802,1.75,1.9325,"0,06","1,88","1,99","1011,185708","100,32","1203,4",0,1900-01-01,0.3302,-1.6023,-1.6698,0.010203333333333342,1.9414083287521116,-0.009499999999999842,2023Q3
752651,1660479,2023-09-05,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.0879,1.7475,1.9182,"0,04","1,88","1,95","1012,422876","100,38","1198,54",0,1900-01-01,0.3403999999999998,-1.5778,-1.6596000000000002,0.003369999999999651,1.9280792219002887,-0.014300000000000201,2023Q3
753457,1662897,2023-09-06,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.0792,1.7367,1.9257,"0,05","1,88","1,97","1012,640969","100,35","1197,23",0,1900-01-01,0.3425000000000002,-1.5831999999999995,-1.6574999999999998,0.017779999999999907,1.936209340947908,0.007500000000000062,2023Q3
754263,1664509,2023-09-08,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.0588,1.7571,1.8966,"0,07","1,83","1,96","1014,593619","100,48","1197,83",0,1900-01-01,0.3017000000000001,-1.5949,-1.6983,-0.005579999999999918,1.911156721900289,-0.029099999999999904,2023Q3
755069,1666120,2023-09-11,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.0734,1.75,1.9088,"0,04","1,87","1,95","1014,595833","100,43","1198,33",0,1900-01-01,0.3233999999999999,-1.5854,-1.6766,0.01167000000000007,1.9225574361860034,0.012199999999999989,2023Q3
755874,1667730,2023-09-12,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.0453,1.75,1.8967,"0,04","1,86","1,93","1015,752099","100,48","1199,86",0,1900-01-01,0.2953000000000001,-1.6014,-1.7047,0.003994999999999749,1.9092462457098127,-0.0121,2023Q3
756678,1669338,2023-09-13,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.1063,1.75,1.9161,"0,04","1,88","1,95","1015,410193","100,39","1199,84",0,1900-01-01,0.3563,-1.5598,-1.6437,0.027569999999999872,1.928156959995527,0.019399999999999862,2023Q3
757482,1670946,2023-09-14,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.0625,1.7483,1.9031,"0,04","1,86","1,95","1016,600023","100,45","1198,65",0,1900-01-01,0.3142,-1.5889,-1.6858,0.018809999999999993,1.9125335076145746,-0.0129999999999999,2023Q3
758285,1672552,2023-09-15,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.0352,1.75,1.8828,"0,02","1,86","1,91","1018,128222","100,55","1195,77",0,1900-01-01,0.2852000000000001,-1.5976,-1.7148,0.0018216666666668324,1.891623864757432,-0.020299999999999985,2023Q3
759088,1674158,2023-09-18,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.0391,1.7447,1.883,"0,04","1,85","1,92","1018,691503","100,55","1194,36",0,1900-01-01,0.2944,-1.5886,-1.7056,0.004306666666666681,1.8940682695193365,0.00019999999999997797,2023Q3
759891,1675764,2023-09-19,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.0227,1.7311,1.8754,"0,03","1,84","1,91","1019,61315","100,58","1190,74",0,1900-01-01,0.2915999999999998,-1.5838,-1.7084,-0.000891666666666735,1.8811482695193367,-0.007600000000000051,2023Q3
760694,1677370,2023-09-20,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,2.0171,1.7249,1.8666,"0,04","1,82","1,91","1020,610772","100,62","1191,04",0,1900-01-01,0.2922,-1.5744,-1.7078,-0.00653333333333328,1.8517638395089193,-0.008799999999999919,2023Q3
761497,1678976,2023-09-21,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,1.9921,1.717,1.8218,"0,05","1,77","1,87","1023,28645","100,83","1187,32",35,1900-01-01,0.2750999999999999,-1.5467000000000002,-1.7249,-0.047744999999999926,1.8051953001441932,-0.04479999999999995,2023Q3
762300,1680582,2023-09-22,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,1.9772,1.7028,1.8197,"0,04","1,78","1,86","1023,942444","100,84","1186,27",10,1900-01-01,0.2744,-1.5453,-1.7256,-0.04619166666666663,1.7969832052239114,-0.0020999999999999908,2023Q3
763109,1682214,2023-09-25,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,1.9761,1.701,1.8208,"0,04","1,78","1,86","1024,423539","100,83","1181,86",5,1900-01-01,0.2750999999999999,-1.5457,-1.7249,-0.04122833333333342,1.8029398880814074,0.0010999999999998789,2023Q3
763932,1683860,2023-09-26,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,1.9902,1.7075,1.8342,"0,02","1,81","1,86","1024,319184","100,76","1176,09",0,1900-01-01,0.2826999999999999,-1.5515,-1.7173,-0.023924999999999752,1.8191520153833478,0.013400000000000079,2023Q3
764754,1685503,2023-09-27,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,1.9666,1.6788,1.8206,"0,04","1,78","1,86","1025,472671","100,82","1169,25",0,1900-01-01,0.2877999999999998,-1.5328000000000002,-1.7122000000000002,-0.03391999999999995,1.8109147577720102,-0.013600000000000056,2023Q3
765575,1687144,2023-09-28,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,1.9552,1.6727,1.8091,"0,05","1,76","1,86","1026,579998","100,87","1169,94",0,1900-01-01,0.2825,-1.5266,-1.7175,-0.041838333333333644,1.8016627665719112,-0.011500000000000066,2023Q3
766395,1688784,2023-09-29,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,1.9779,1.6761,1.8092,"0,05","1,76","1,86","1027,169823","100,87","1173,66",0,1900-01-01,0.3018,-1.5074,-1.6982,-0.03836000000000017,1.805391664260701,9.999999999998899e-05,2023Q3
