Unnamed: 0,id,dataReferencia,codigo,nome,repacVenc,indice,correcao,taxaCompra,taxaVenda,taxaIndicativa,desvioPadrao,intervaloMin,intervaloMax,pu,percPu,duration,percReune,referenciaNTNB,spread_bid_ask,spread,spread_2,taxaIndicativa_detrended,taxaIndicativa_no_season,taxaIndicativa_diff,AnoTrimestre
780305,1718279,2023-10-25,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,1.9395,1.6505,1.7832,"0,04","1,75","1,82","1037,881129","100,98","1151,87",5,1900-01-01,0.2889999999999999,-1.4942,-1.711,-0.011601666666666954,1.7957462457098126,-0.0028000000000001357,2023Q4
781146,1719961,2023-10-26,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,1.9458,1.6564,1.7655,"0,06","1,71","1,82","1039,334966","101,06","1157,98",35,1900-01-01,0.2893999999999999,-1.4761000000000002,-1.7106,-0.026051666666666584,1.7775569599955272,-0.017699999999999827,2023Q4
781987,1720802,2023-10-27,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,1.9474,1.6728,1.7846,"0,03","1,76","1,81","1038,955528","100,97","1151,26",45,1900-01-01,0.2745999999999999,-1.51,-1.7254,-0.0028966666666667695,1.7940335076145746,0.019099999999999895,2023Q4
782828,1722483,2023-10-30,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,1.9482,1.6583,1.7848,"0,05","1,74","1,83","1039,456488","100,96","1144,07",15,1900-01-01,0.2898999999999998,-1.4949,-1.7101000000000002,0.002114999999999867,1.7936238647574319,0.00019999999999997797,2023Q4
783667,1724161,2023-10-31,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,1.9381,1.6498,1.7763,"0,03","1,74","1,81","1040,412401",101,"1142,91",5,1900-01-01,0.2883,-1.488,-1.7117,-0.0011883333333333468,1.7873682695193365,-0.008499999999999952,2023Q4
784506,1726678,2023-11-01,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,1.9354,1.6616,1.7752,"0,06","1,72","1,83","1041,075615","101,01","1147,14",0,1900-01-01,0.2738,-1.5013999999999998,-1.7262,0.002909999999999968,1.7809482695193366,-0.001100000000000101,2023Q4
785344,1728354,2023-11-03,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,1.9512,1.6658,1.7838,"0,03","1,75","1,82","1041,292645","100,97","1151,99",0,1900-01-01,0.2854000000000001,-1.4984,-1.7146,0.016408333333333358,1.7689638395089193,0.008600000000000163,2023Q4
786182,1730030,2023-11-06,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,1.9347,1.6644,1.7814,"0,05","1,73","1,83","1041,919914","100,98","1147,42",0,1900-01-01,0.2703,-1.5111,-1.7297,0.018520000000000092,1.7647953001441932,-0.0023999999999999577,2023Q4
787020,1731706,2023-11-07,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,1.9287,1.6678,1.775,"0,07","1,71","1,84","1042,804708","101,01","1150,81",35,1900-01-01,0.2609000000000001,-1.5140999999999998,-1.7391,0.016608333333333114,1.7522832052239112,-0.006400000000000183,2023Q4
787858,1733382,2023-11-08,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,1.9386,1.6762,1.7755,"0,05","1,72","1,83","1043,342075","101,01","1151,26",10,1900-01-01,0.2624000000000002,-1.5131,-1.7375999999999998,0.02145000000000019,1.7576398880814075,0.000500000000000167,2023Q4
788696,1735058,2023-11-09,CSAN23,COSAN SA (*),2031-08-15,2.0,di_spread,1.9135,1.6597,1.7601,"0,04","1,72","1,8","1044,604492","101,08","1149,79",5,1900-01-01,0.2538,-1.5063,-1.7462,0.010261666666666613,1.7450520153833478,-0.01540000000000008,2023Q4
789590,1736790,2023-11-10,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.9076,1.6553,1.7182,"0,06","1,66","1,78","1047,148192","101,27",1152,0,1900-01-01,0.2522999999999999,-1.4659,-1.7477,-0.02715500000000004,1.7085147577720101,-0.04190000000000005,2023Q4
790428,1737628,2023-11-13,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.8334,1.6225,1.7103,"0,02","1,69","1,73","1048,065075","101,31",1151,0,1900-01-01,0.2108999999999998,-1.4994,-1.7891,-0.030193333333333294,1.7028627665719112,-0.007900000000000018,2023Q4
791266,1738466,2023-11-14,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.8596,1.603,1.7252,"0,07","1,66","1,79","1047,970862","101,24",1155,0,1900-01-01,0.2565999999999999,-1.4686,-1.7434,-0.009989999999999943,1.7213916642607012,0.014900000000000135,2023Q4
792104,1739304,2023-11-16,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.8247,1.605,1.709,"0,06","1,65","1,77","1049,302554","101,32",1156,0,1900-01-01,0.2197,-1.4893,-1.7803,-0.02093833333333328,1.7005643397272692,-0.016199999999999992,2023Q4
792942,1740979,2023-11-17,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.8476,1.6274,1.7359,"0,05","1,69","1,79","1048,604174","101,2",1157,0,1900-01-01,0.2201999999999999,-1.5157,-1.7798,0.010883333333333356,1.7335010151938368,0.026899999999999924,2023Q4
793901,1741938,2023-11-20,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.8457,1.6111,1.7191,"0,02","1,7","1,74","1049,93056","101,27",1154,0,1900-01-01,0.2345999999999999,-1.4845000000000002,-1.7654,-0.001331666666666731,1.7163038017715158,-0.016799999999999926,2023Q4
794616,1742653,2023-11-21,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.8433,1.6236,1.71,"0,02","1,69","1,73","1050,872755","101,31",1151,0,1900-01-01,0.2197,-1.4903,-1.7803,-0.005698333333333583,1.7085586994603057,-0.009100000000000108,2023Q4
795452,1743489,2023-11-22,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.8461,1.5975,1.7094,"0,03","1,68","1,74","1051,475231","101,31",1152,0,1900-01-01,0.2486000000000001,-1.4608,-1.7513999999999998,-0.0009999999999998899,1.7059079304824292,-0.0005999999999999339,2023Q4
796289,1744326,2023-11-23,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.8481,1.611,1.7145,"0,04","1,67","1,76","1051,781055","101,29",1150,0,1900-01-01,0.2371000000000001,-1.4773999999999998,-1.7629,0.009441666666666793,1.7109982726156634,0.005099999999999882,2023Q4
797126,1745163,2023-11-24,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.8518,1.5857,1.7171,"0,03","1,69","1,75","1052,211579","101,27",1150,0,1900-01-01,0.2660999999999998,-1.4510000000000003,-1.7339000000000002,0.017133333333333445,1.7103523925266757,0.0026000000000001577,2023Q4
797971,1746008,2023-11-27,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.8321,1.5837,1.709,"0,02","1,69","1,73","1053,177302","101,31",1152,0,1900-01-01,0.2483999999999999,-1.4606,-1.7516,0.014301666666666879,1.708160136093602,-0.008099999999999996,2023Q4
798833,1746870,2023-11-28,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.8302,1.5826,1.7062,"0,02","1,69","1,72","1053,875164","101,32",1152,0,1900-01-01,0.2476,-1.4586,-1.7524,0.017120000000000024,1.708881350924896,-0.0028000000000001357,2023Q4
799693,1747730,2023-11-29,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.8031,1.5797,1.6926,"0,04","1,66","1,73","1055,092026","101,39",1153,0,1900-01-01,0.2233999999999998,-1.4692000000000005,-1.7766000000000002,0.009085000000000232,1.7019166768673013,-0.013599999999999834,2023Q4
800554,1748591,2023-11-30,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.8081,1.5791,1.6975,"0,04","1,66","1,73","1055,418908","101,36",1152,0,1900-01-01,0.2290000000000001,-1.4685,-1.771,0.019650000000000167,1.7058637805874841,0.004899999999999904,2023Q4
801418,1749455,2023-12-01,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.8167,1.5585,1.6901,"0,04","1,65","1,73","1056,33257","101,4",1152,0,1900-01-01,0.2582,-1.4319,-1.7418,0.017679999999999918,1.6990083287521114,-0.007400000000000073,2023Q4
802280,1750317,2023-12-04,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.8002,1.5788,1.6753,"0,05","1,62","1,73","1057,538428","101,46",1148,0,1900-01-01,0.2214,-1.4539,-1.7786,0.007281666666666631,1.6851792219002888,-0.014799999999999924,2023Q4
803530,1751567,2023-12-05,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.7975,1.5292,1.662,"0,06","1,61","1,72","1058,716652","101,52",1147,0,1900-01-01,0.2683000000000002,-1.3936999999999995,-1.7316999999999998,-0.002858333333333629,1.672509340947908,-0.01330000000000009,2023Q4
804001,1752038,2023-12-06,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.7757,1.4992,1.6394,"0,1","1,54","1,74","1060,375091","101,62",1149,0,1900-01-01,0.2764999999999999,-1.3629,-1.7235,-0.02255499999999988,1.6539567219002889,-0.022599999999999953,2023Q4
804852,1752889,2023-12-07,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.7838,1.5184,1.6379,"0,07","1,57","1,71","1061,000955","101,63",1148,0,1900-01-01,0.2654000000000001,-1.3724999999999998,-1.7346,-0.021343333333333492,1.6516574361860032,-0.0015000000000000568,2023Q4
805719,1753756,2023-12-08,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.7821,1.5154,1.636,"0,08","1,56","1,71","1061,622582","101,63",1146,0,1900-01-01,0.2666999999999999,-1.3693,-1.7333,-0.020078333333333642,1.6485462457098126,-0.0019000000000000128,2023Q4
806575,1754612,2023-12-11,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.791,1.4971,1.6376,"0,08","1,55","1,72","1062,105054","101,63",1145,0,1900-01-01,0.2938999999999998,-1.3437,-1.7061000000000002,-0.014755000000000074,1.649656959995527,0.0016000000000000458,2023Q4
807430,1755467,2023-12-12,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.7736,1.4977,1.6285,"0,08","1,54","1,71","1063,117442","101,67",1146,0,1900-01-01,0.2759,-1.3526,-1.7241,-0.020751666666666724,1.6379335076145747,-0.009099999999999886,2023Q4
808287,1756324,2023-12-13,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.758,1.4936,1.623,"0,05","1,57","1,67","1063,992411","101,7",1149,0,1900-01-01,0.2643999999999999,-1.3586,-1.7356,-0.02353166666666673,1.631823864757432,-0.00550000000000006,2023Q4
809144,1757181,2023-12-14,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.7639,1.479,1.6176,"0,04","1,57","1,66","1064,821141","101,72",1149,0,1900-01-01,0.2848999999999999,-1.3327,-1.7151,-0.026060000000000194,1.6286682695193364,-0.005400000000000071,2023Q4
810000,1758037,2023-12-15,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.7582,1.4842,1.6284,"0,04","1,59","1,67","1064,86559","101,68",1150,0,1900-01-01,0.274,-1.3544,-1.726,-0.012109999999999843,1.6341482695193368,0.010800000000000143,2023Q4
810853,1758890,2023-12-18,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.7591,1.4991,1.6145,"0,09","1,53","1,7","1066,056917","101,74",1149,0,1900-01-01,0.26,-1.3545,-1.74,-0.023008333333333297,1.5996638395089193,-0.013900000000000023,2023Q4
811706,1759743,2023-12-19,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.7576,1.4785,1.6136,"0,04","1,57","1,66","1066,657575","101,74",1149,0,1900-01-01,0.2791000000000001,-1.3344999999999998,-1.7209,-0.021120000000000028,1.596995300144193,-0.0009000000000001229,2023Q4
812559,1760596,2023-12-20,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.7466,1.4803,1.6089,"0,06","1,55","1,67","1067,438167","101,76",1149,0,1900-01-01,0.2663,-1.3426,-1.7337,-0.023321666666666685,1.5861832052239113,-0.0046999999999999265,2023Q4
813424,1761461,2023-12-21,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.75,1.4621,1.6017,"0,1","1,5","1,7","1068,310175","101,79",1148,0,1900-01-01,0.2879,-1.3138,-1.7121,-0.028095000000000203,1.5838398880814073,-0.007200000000000095,2023Q4
814305,1762342,2023-12-22,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.7485,1.4631,1.6081,"0,12","1,49","1,73","1068,545611","101,76",1147,0,1900-01-01,0.2853999999999999,-1.3227000000000002,-1.7146,-0.01906333333333321,1.5930520153833478,0.006400000000000183,2023Q4
815187,1763224,2023-12-26,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.7582,1.4611,1.6061,"0,05","1,56","1,66","1069,146976","101,77",1145,0,1900-01-01,0.2970999999999999,-1.3090000000000002,-1.7029,-0.018588333333333207,1.5964147577720103,-0.0020000000000000018,2023Q4
816066,1764103,2023-12-27,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.7848,1.4911,1.6328,"0,14","1,49","1,78","1068,425305","101,65",1144,0,1900-01-01,0.2936999999999998,-1.3391000000000002,-1.7063,0.010326666666666817,1.6253627665719113,0.026699999999999946,2023Q4
816947,1764984,2023-12-28,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.7498,1.4606,1.6285,"0,11","1,52","1,73","1069,137175","101,66",1142,0,1900-01-01,0.2892000000000001,-1.3393,-1.7108,0.007878333333333432,1.6246916642607012,-0.0042999999999999705,2023Q4
