Unnamed: 0,id,dataReferencia,codigo,nome,repacVenc,indice,correcao,taxaCompra,taxaVenda,taxaIndicativa,desvioPadrao,intervaloMin,intervaloMax,pu,percPu,duration,percReune,referenciaNTNB,spread_bid_ask,spread,spread_2,taxaIndicativa_detrended,taxaIndicativa_no_season,taxaIndicativa_no_autocorr,taxaIndicativa_diff,AnoTrimestre
767222,1690431,2023-10-02,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3321,1.1204,1.2135,"0,03","1,18","1,24","1114,705698",105,"781,03",0,1900-01-01,0.2117,-1.0018,-2.6183,-0.01093999999999995,1.209832255036166,0.00028812232866082255,-0.0005999999999999339,2023Q4
768042,1692070,2023-10-03,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3353,1.1014,1.2183,"0,04","1,18","1,26","1114,960915","104,97","777,69",0,1900-01-01,0.2339,-0.9844,-2.5961,-0.006158333333333266,1.213460732999335,0.00504200797523513,0.0047999999999999154,2023Q4
768861,1693708,2023-10-04,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3352,1.1014,1.2188,"0,04","1,18","1,26","1115,652787","104,97","778,52",0,1900-01-01,0.2338,-0.985,-2.5962,-0.005118333333333114,1.2143423220736151,-0.00033189588899062983,0.000500000000000167,2023Q4
769680,1695346,2023-10-05,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3299,1.1,1.2244,"0,01","1,21","1,24","1116,024773","104,94","777,22",0,1900-01-01,0.2299,-0.9945,-2.6001000000000003,0.0010499999999999954,1.2207464667034507,0.005988424089673483,0.005599999999999827,2023Q4
770499,1696984,2023-10-06,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3485,1.0677,1.2258,"0,01","1,21","1,24","1116,58053","104,93","776,52",35,1900-01-01,0.2807999999999999,-0.945,-2.5492,0.003206666666666802,1.2228236113332862,0.00035982429030756435,0.0014000000000000679,2023Q4
771318,1698622,2023-10-09,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3534,1.1141,1.2343,"0,03","1,21","1,26","1116,99922","104,91","777,28",10,1900-01-01,0.2392999999999998,-0.995,-2.5907,0.012706666666666644,1.2307693115186773,0.008738920846423026,0.008499999999999952,2023Q4
772137,1700260,2023-10-10,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.35,1.0975,1.2271,0,"1,22","1,23","1117,908474","104,94","777,5",5,1900-01-01,0.2525000000000001,-0.9746,-2.5775,0.006201666666666883,1.2234887894818465,-0.00885387651472569,-0.007199999999999873,2023Q4
772956,1702717,2023-10-11,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3484,1.1,1.2284,"0,01","1,22","1,24","1118,376125","104,92","775,48",0,1900-01-01,0.2483999999999999,-0.98,-2.5816,0.008194999999999952,1.2258690664892207,0.0036316665382132296,0.0012999999999998568,2023Q4
773775,1704355,2023-10-13,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3537,1.1,1.226,0,"1,22","1,23","1118,931635","104,91","772,94",0,1900-01-01,0.2536999999999998,-0.9723000000000002,-2.5763000000000003,0.006506666666666661,1.221606440559175,-0.0029009434466218398,-0.0023999999999999577,2023Q4
774594,1705991,2023-10-16,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3575,1.1175,1.235,"0,04","1,2","1,27","1119,287611","104,88",773,0,1900-01-01,0.24,-0.995,-2.59,0.016098333333333548,1.2365258146291296,0.00997927355860928,0.009000000000000119,2023Q4
775411,1707625,2023-10-17,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3581,1.1265,1.235,"0,03","1,21","1,26","1119,732588","104,86","770,01",0,1900-01-01,0.2316,-1.0034,-2.5984,0.016585000000000072,1.2364617442546393,-0.0019346647419091756,0.0,2023Q4
776228,1709258,2023-10-18,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3442,1.111,1.2332,"0,02","1,21","1,25","1120,342531","104,86","768,52",0,1900-01-01,0.2332,-1.0,-2.5968,0.015064999999999884,1.235766562769038,-0.0010304053666281288,-0.0018000000000000238,2023Q4
777044,1710890,2023-10-19,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3586,1.1075,1.2358,"0,03","1,21","1,26","1120,698329","104,83","765,48",0,1900-01-01,0.2511000000000001,-0.9847,-2.5789,0.017800000000000038,1.243360811836491,0.0031624133365866225,0.0025999999999999357,2023Q4
777860,1712522,2023-10-20,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3616,1.0908,1.2356,"0,03","1,21","1,26","1121,41726","104,84","766,31",0,1900-01-01,0.2707999999999999,-0.9648,-2.5592,0.017791666666666872,1.2467602165983958,-0.0005864967942710297,-0.00019999999999997797,2023Q4
778676,1714154,2023-10-23,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3386,1.1,1.2144,"0,04","1,17","1,26","1122,706124","104,9","765,29",0,1900-01-01,0.2385999999999999,-0.9758,-2.5914,-0.002195000000000169,1.2280067642174433,-0.020735773019949555,-0.021200000000000108,2023Q4
779492,1715784,2023-10-24,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3444,1.0669,1.211,"0,02","1,19","1,24","1123,505436","104,91","765,73",0,1900-01-01,0.2775000000000001,-0.9335,-2.5525,-0.003386666666666649,1.2254178356460148,0.001615036113692847,-0.0033999999999998476,2023Q4
780312,1718286,2023-10-25,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3385,1.0657,1.2075,"0,02","1,19","1,23","1124,218695","104,92","764,9",0,1900-01-01,0.2727999999999999,-0.9347,-2.5572,-0.004318333333333424,1.218831407074586,-0.003561859149311619,-0.0035000000000000586,2023Q4
781153,1719968,2023-10-26,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3388,1.0915,1.2131,"0,04","1,17","1,26","1124,792202","104,91","766,37",0,1900-01-01,0.2473,-0.9658,-2.5827,0.004171666666666685,1.2206722404079196,0.006709454484833843,0.005600000000000049,2023Q4
781994,1720809,2023-10-27,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3378,1.1,1.2031,"0,04","1,17","1,24","1125,551933","104,92","763,13",0,1900-01-01,0.2378,-0.9653,-2.5922,-0.0024366666666666426,1.2099770023126815,-0.011215953016989744,-0.010000000000000009,2023Q4
782835,1722490,2023-10-30,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3318,1.0917,1.1994,"0,04","1,16","1,24","1126,084966","104,91","759,68",0,1900-01-01,0.2401000000000002,-0.9592999999999998,-2.5899,-0.002326666666666588,1.202016526122205,-0.0008579153175449772,-0.0037000000000000366,2023Q4
783674,1724168,2023-10-31,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3394,1.0729,1.2068,"0,02","1,19","1,23","1126,414723","104,88","758,52",0,1900-01-01,0.2664999999999999,-0.9403,-2.5635000000000003,0.009196666666666742,1.2140248594555385,0.007887020903966091,0.007400000000000073,2023Q4
784513,1726685,2023-11-01,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3322,1.0988,1.2117,"0,04","1,17","1,26","1126,978996","104,87","759,49",0,1900-01-01,0.2334,-0.9783,-2.5966,0.018398333333333294,1.2191367642174433,0.0034100048086838086,0.004899999999999904,2023Q4
785351,1728361,2023-11-03,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3296,1.1,1.2009,"0,03","1,17","1,23","1128,095363","104,91","760,9",0,1900-01-01,0.2295999999999998,-0.9713000000000004,-2.6004000000000005,0.012068333333333348,1.1977587480448588,-0.011268535679199276,-0.01079999999999992,2023Q4
786189,1730037,2023-11-06,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3341,1.092,1.2087,"0,02","1,19","1,22","1128,310623","104,87","758,59",0,1900-01-01,0.2420999999999999,-0.9666,-2.5879000000000003,0.024813333333333576,1.1985190741602958,0.01065166121709371,0.007800000000000029,2023Q4
787027,1731713,2023-11-07,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3312,1.1,1.2076,"0,01","1,2","1,22","1129,013498","104,88","758,99",35,1900-01-01,0.2311999999999998,-0.9764000000000002,-2.5988,0.02929499999999985,1.1959889558312882,-0.003215483891966686,-0.001100000000000101,2023Q4
787865,1733389,2023-11-08,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3312,1.1,1.217,"0,04","1,17","1,26","1129,294263","104,84","758,34",45,1900-01-01,0.2311999999999998,-0.9858000000000002,-2.5988,0.04469000000000012,1.2066229486133917,0.010430940469716266,0.009400000000000075,2023Q4
788703,1735065,2023-11-09,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3347,1.1,1.2092,"0,02","1,19","1,23","1130,10479","104,86","757,12",15,1900-01-01,0.2346999999999999,-0.9745,-2.5953,0.04285333333333341,1.1997502747288287,-0.009856484863733472,-0.007800000000000029,2023Q4
789618,1736818,2023-11-10,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP,2028-11-15,2.83,di_spread,1.3331,1.1,1.2104,"0,02","1,2","1,23","1130,703851","104,85",757,0,1900-01-01,0.2330999999999998,-0.9773,-2.5969,0.049733333333333185,1.2025883767022145,0.003740049143007962,0.0011999999999998678,2023Q4
790456,1737656,2023-11-13,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP,2028-11-15,2.83,di_spread,1.3415,1.0715,1.2014,"0,06","1,15","1,26","1131,570709","104,88",756,0,1900-01-01,0.27,-0.9314,-2.56,0.04617833333333343,1.1948276324431615,-0.009544843926736268,-0.008999999999999897,2023Q4
791294,1738494,2023-11-14,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP,2028-11-15,2.83,di_spread,1.3092,1.0911,1.1548,"0,07","1,08","1,23","1133,864692","105,03",758,0,1900-01-01,0.2180999999999999,-0.9367,-2.6119000000000003,0.004666666666666819,1.1522464437396638,-0.044139051109785,-0.046599999999999975,2023Q4
792132,1739332,2023-11-16,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP,2028-11-15,2.83,di_spread,1.2716,1.0657,1.1403,"0,07","1,07","1,21","1054,780037","105,48",815,0,1900-01-01,0.2058999999999999,-0.9344,-2.6241000000000003,-0.005124999999999824,1.136632255036166,-0.00423672446208756,-0.014499999999999957,2023Q4
792970,1741007,2023-11-17,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP,2028-11-15,2.83,di_spread,1.2857,1.0546,1.1374,"0,09","1,04","1,23","1055,474552","105,49",815,0,1900-01-01,0.2311,-0.9063,-2.5989,-0.003754999999999953,1.132560732999335,-0.0017094141101536842,-0.0029000000000001247,2023Q4
793929,1741966,2023-11-20,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP,2028-11-15,2.83,di_spread,1.2495,1.0276,1.1263,"0,08","1,04","1,21","1056,324333","105,51",813,0,1900-01-01,0.2219,-0.9044,-2.6081000000000003,-0.010526666666666573,1.1218423220736151,-0.010486179516435046,-0.011099999999999888,2023Q4
