Unnamed: 0,id,dataReferencia,codigo,nome,repacVenc,indice,correcao,taxaCompra,taxaVenda,taxaIndicativa,desvioPadrao,intervaloMin,intervaloMax,pu,percPu,duration,percReune,referenciaNTNB,spread_bid_ask,spread,spread_2,taxaIndicativa_detrended,taxaIndicativa_no_season,taxaIndicativa_diff,AnoTrimestre
846350,1797090,2024-02-19,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6697,1.4584,1.546,"0,04","1,51","1,59","1021,953575","102,09",1173,0,1900-01-01,0.2113,-1.3347,-1.7887,-0.00019499999999994522,1.5432038017715157,-0.01760000000000006,2024Q1
847213,1797953,2024-02-20,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6591,1.456,1.5395,"0,03","1,51","1,57","1022,775155","102,12",1174,0,1900-01-01,0.2031,-1.3364,-1.7969,-0.004586666666666739,1.5380586994603058,-0.00649999999999995,2024Q1
848103,1798843,2024-02-21,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6568,1.4505,1.5313,"0,03","1,51","1,56","1023,658428","102,16",1173,0,1900-01-01,0.2063000000000001,-1.325,-1.7937,-0.010596666666666588,1.5278079304824292,-0.008199999999999985,2024Q1
848994,1799734,2024-02-22,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6663,1.45,1.5554,"0,04","1,52","1,59","1022,988067","102,04",1170,0,1900-01-01,0.2162999999999999,-1.3391,-1.7837,0.01558499999999996,1.5518982726156634,0.024099999999999788,2024Q1
849887,1800627,2024-02-23,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.649,1.45,1.537,"0,04","1,5","1,58","1024,330996","102,13",1169,0,1900-01-01,0.199,-1.338,-1.801,-0.0008183333333333653,1.5302523925266756,-0.018399999999999972,2024Q1
850785,1801525,2024-02-26,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6562,1.4502,1.5367,"0,02","1,52","1,56","1024,799646","102,12",1166,0,1900-01-01,0.2059999999999999,-1.3307,-1.794,0.0005433333333333401,1.535860136093602,-0.00029999999999996696,2024Q1
851694,1802434,2024-02-27,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6693,1.4583,1.5209,"0,04","1,48","1,56","1026,069367","102,2",1167,0,1900-01-01,0.211,-1.3098999999999998,-1.789,-0.013286666666666669,1.5235813509248959,-0.015800000000000036,2024Q1
852601,1803341,2024-02-28,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6381,1.4479,1.5202,"0,03","1,49","1,55","1026,578009","102,2",1165,0,1900-01-01,0.1901999999999999,-1.33,-1.8098,-0.011505000000000098,1.5295166768673012,-0.0006999999999999229,2024Q1
853509,1804249,2024-02-29,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6453,1.4459,1.5226,"0,02","1,5","1,54","1026,9931","102,19",1166,0,1900-01-01,0.1994,-1.3232,-1.8006,-0.006556666666666766,1.530963780587484,0.0023999999999999577,2024Q1
854417,1805157,2024-03-01,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6542,1.4336,1.5201,"0,02","1,5","1,54","1027,622558","102,2",1166,0,1900-01-01,0.2205999999999999,-1.2995,-1.7794,-0.006519999999999859,1.5290083287521115,-0.0024999999999999467,2024Q1
855325,1806065,2024-03-04,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6419,1.4325,1.5226,"0,02","1,5","1,55","1028,001087","102,19",1165,0,1900-01-01,0.2093999999999998,-1.3132,-1.7906000000000002,-0.0016216666666666324,1.5324792219002887,0.0024999999999999467,2024Q1
856233,1806973,2024-03-05,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6367,1.4462,1.5204,"0,02","1,5","1,54","1028,62856","102,2",1166,0,1900-01-01,0.1905000000000001,-1.3299,-1.8095,-0.0016300000000000203,1.530909340947908,-0.0021999999999999797,2024Q1
857141,1807881,2024-03-06,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6252,1.4419,1.517,"0,02","1,5","1,53","1029,275523","102,21",1165,0,1900-01-01,0.1833,-1.3337,-1.8167,-0.0031133333333333013,1.5315567219002888,-0.0034000000000000696,2024Q1
858047,1808787,2024-03-07,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6567,1.4456,1.5187,"0,02","1,5","1,54","1029,67338","102,2",1163,0,1900-01-01,0.2111,-1.3076,-1.7889,0.0004349999999999632,1.5324574361860033,0.0017000000000000348,2024Q1
859267,1810007,2024-03-08,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6386,1.4477,1.5201,"0,02","1,5","1,54","1030,05742","102,19",1159,0,1900-01-01,0.1909,-1.3292,-1.8091,0.003338333333333443,1.5326462457098127,0.0014000000000000679,2024Q1
859861,1810601,2024-03-11,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6388,1.4331,1.5179,"0,02","1,49","1,54","1030,674702","102,2",1160,0,1900-01-01,0.2057,-1.3122,-1.7943,0.002198333333333302,1.5299569599955272,-0.0021999999999999797,2024Q1
860768,1811508,2024-03-12,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.628,1.4219,1.51,"0,02","1,49","1,53","1031,541979","102,23",1159,0,1900-01-01,0.2060999999999999,-1.3039,-1.7939,-0.0046800000000000175,1.5194335076145746,-0.007900000000000018,2024Q1
861678,1812418,2024-03-13,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6335,1.4053,1.506,"0,04","1,46","1,55","1032,23026","102,25",1158,0,1900-01-01,0.2281999999999999,-1.2778,-1.7718,-0.007659999999999778,1.514823864757432,-0.0040000000000000036,2024Q1
862582,1813322,2024-03-14,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6387,1.3908,1.5082,"0,05","1,46","1,56","1032,555937","102,23",1154,0,1900-01-01,0.2479,-1.2603,-1.7521,-0.004148333333333198,1.5192682695193365,0.0021999999999999797,2024Q1
863486,1814226,2024-03-15,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6253,1.4,1.5069,"0,02","1,48","1,53","1033,059855","102,23",1150,0,1900-01-01,0.2253,-1.2816,-1.7747,-0.004086666666666794,1.5126482695193366,-0.0013000000000000789,2024Q1
864390,1815130,2024-03-18,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6286,1.4,1.5096,"0,04","1,47","1,55","1033,404389","102,21",1148,0,1900-01-01,0.2286000000000001,-1.281,-1.7714,-0.00014833333333319487,1.4947638395089193,0.0027000000000001467,2024Q1
865294,1816034,2024-03-19,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6358,1.3752,1.4982,"0,01","1,49","1,51","1034,46262","102,27",1149,0,1900-01-01,0.2605999999999999,-1.2376,-1.7394,-0.010441666666666682,1.481595300144193,-0.011400000000000077,2024Q1
866197,1816937,2024-03-20,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6204,1.4011,1.5017,"0,02","1,48","1,53","1034,826852","102,25",1149,0,1900-01-01,0.2193,-1.2824,-1.7807,-0.006124999999999936,1.4789832052239114,0.0035000000000000586,2024Q1
867097,1817837,2024-03-21,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6153,1.3782,1.4937,"0,01","1,48","1,51","1035,673217","102,29",1148,0,1900-01-01,0.2370999999999998,-1.2566000000000002,-1.7629,-0.013341666666666585,1.4758398880814074,-0.008000000000000007,2024Q1
867998,1818738,2024-03-22,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6111,1.4012,1.4936,"0,01","1,48","1,51","1036,138781","102,28",1146,0,1900-01-01,0.2098999999999999,-1.2837,-1.7901,-0.01264333333333334,1.4785520153833478,-9.999999999998899e-05,2024Q1
868908,1819648,2024-03-25,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6181,1.3724,1.4946,"0,01","1,48","1,51","1036,597202","102,28",1146,0,1900-01-01,0.2457,-1.2489,-1.7543,-0.010656666666666759,1.48491475777201,0.0009999999999998899,2024Q1
869830,1820570,2024-03-26,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6182,1.3715,1.4928,"0,01","1,48","1,5","1037,128458","102,28",1144,0,1900-01-01,0.2467000000000001,-1.2460999999999998,-1.7533,-0.011286666666666667,1.4853627665719111,-0.0018000000000000238,2024Q1
870743,1821483,2024-03-27,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6179,1.3712,1.4915,"0,01","1,48","1,5","1037,653757","102,28",1142,0,1900-01-01,0.2466999999999999,-1.2448,-1.7533,-0.01148333333333329,1.4876916642607012,-0.0012999999999998568,2024Q1
871659,1822399,2024-03-28,CSAN23,COSAN S.A. (*),2031-08-15,2.0,di_spread,1.6365,1.3684,1.5025,"0,02","1,49","1,52","1037,615231","102,23",1141,0,1900-01-01,0.2681,-1.2344,-1.7319,0.00025999999999992696,1.494064339727269,0.010999999999999899,2024Q1
