Unnamed: 0,id,dataReferencia,codigo,nome,repacVenc,indice,correcao,taxaCompra,taxaVenda,taxaIndicativa,desvioPadrao,intervaloMin,intervaloMax,pu,percPu,duration,percReune,referenciaNTNB,spread_bid_ask,spread,spread_2,taxaIndicativa_detrended,taxaIndicativa_no_season,taxaIndicativa_no_autocorr,taxaIndicativa_diff,AnoTrimestre
724251,1599334,2023-07-17,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.7386,1.4051,1.5286,"0,09","1,44","1,61","1072,114779","104,33","843,01",15,1900-01-01,0.3334999999999999,-1.1951,-2.4965,0.01871166666666646,1.5249887894818464,-0.005756608336740632,-0.006800000000000139,2023Q3
725026,1600884,2023-07-18,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.735,1.4015,1.5245,"0,1","1,42","1,63","1072,926987","104,35","843,1",5,1900-01-01,0.3335000000000001,-1.1909999999999998,-2.4965,0.01905166666666669,1.5219690664892207,-0.0021480936813451645,-0.0040999999999999925,2023Q3
725801,1602434,2023-07-19,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.7236,1.3865,1.5143,"0,12","1,39","1,63","1073,84182","104,37","841,16",0,1900-01-01,0.3370999999999999,-1.1772,-2.4929,0.013596666666666701,1.5099064405591751,-0.009071560527781575,-0.010199999999999987,2023Q3
726576,1603984,2023-07-20,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.7155,1.3796,1.5032,"0,12","1,38","1,62","1074,772831","104,4","838,96",0,1900-01-01,0.3359000000000001,-1.1673,-2.4941,0.008650000000000047,1.5047258146291296,-0.008410988840287015,-0.011099999999999888,2023Q3
727351,1605534,2023-07-21,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.7141,1.3782,1.4946,"0,12","1,38","1,61","1075,764842","104,43","839,42",0,1900-01-01,0.3358999999999998,-1.1587,-2.4941000000000004,0.0069266666666665255,1.4960617442546391,-0.006072828620526716,-0.008600000000000163,2023Q3
728125,1607082,2023-07-24,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.7148,1.3789,1.4929,"0,12","1,38","1,61","1076,444673","104,43","838,62",0,1900-01-01,0.3359000000000001,-1.1569999999999998,-2.4941,0.011894999999999989,1.4954665627690378,0.0002872282993358066,-0.0017000000000000348,2023Q3
728899,1608630,2023-07-25,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.7148,1.3789,1.4933,"0,12","1,38","1,61","1077,081904","104,43","838,35",0,1900-01-01,0.3359000000000001,-1.1574,-2.4941,0.018734999999999946,1.500860811836491,0.0009417818812917922,0.000400000000000178,2023Q3
729677,1610201,2023-07-26,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.6556,1.3504,1.4847,"0,11","1,37","1,6","1078,01413","104,45","837,72",0,1900-01-01,0.3051999999999999,-1.1795,-2.5248,0.01650499999999977,1.4958602165983956,-0.008206361662455697,-0.008600000000000163,2023Q3
730468,1611781,2023-07-27,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.6874,1.3036,1.4769,"0,13","1,35","1,61","1078,85171","104,47","835,91",0,1900-01-01,0.3837999999999999,-1.0931000000000002,-2.4462,0.015555000000000208,1.4905067642174434,-0.0053391110626956895,-0.007799999999999807,2023Q3
731257,1613359,2023-07-28,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.7072,1.3184,1.4732,"0,13","1,35","1,6","1079,577743","104,48","834,67",0,1900-01-01,0.3888,-1.0844,-2.4412000000000003,0.01939500000000005,1.4876178356460148,-0.001898290816973569,-0.0037000000000000366,2023Q3
732046,1614937,2023-07-31,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.6896,1.3371,1.4713,"0,13","1,34","1,6","1080,29496","104,48","834,37",35,1900-01-01,0.3525,-1.1188,-2.4775,0.025661666666666694,1.482631407074586,-0.0008832650349623883,-0.0019000000000000128,2023Q3
732835,1616515,2023-08-01,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.6653,1.3087,1.4674,"0,13","1,34","1,6","1081,023583","104,49","833,04",10,1900-01-01,0.3566,-1.1108,-2.4734,0.030271666666666697,1.4749722404079195,-0.003115695623080228,-0.0039000000000000146,2023Q3
733624,1618093,2023-08-02,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.6468,1.2887,1.454,"0,14","1,32","1,59","1082,131612","104,53","832,55",5,1900-01-01,0.3581000000000001,-1.0959,-2.4719,0.0255116666666666,1.4608770023126814,-0.012113153777244756,-0.013400000000000079,2023Q3
734413,1619671,2023-08-03,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.643,1.2851,1.4432,"0,14","1,31","1,58","1083,156529","104,56","832,16",0,1900-01-01,0.3579000000000001,-1.0853,-2.4721,0.02428666666666679,1.4458165261222051,-0.0074852527036750605,-0.01079999999999992,2023Q3
735202,1621249,2023-08-04,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.6131,1.2568,1.4316,"0,14","1,29","1,58","1084,172747","104,6","831,47",0,1900-01-01,0.3563,-1.0753,-2.4737,0.02296000000000009,1.4388248594555384,-0.009347286458484039,-0.011600000000000055,2023Q3
735991,1622827,2023-08-07,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.6481,1.2394,1.4256,"0,15","1,28","1,57","1084,936691","104,61","829,83",0,1900-01-01,0.4086999999999998,-1.0169,-2.4213000000000005,0.02658333333333318,1.4330367642174433,-0.003337074225395975,-0.006000000000000005,2023Q3
736780,1624405,2023-08-08,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.6143,1.2588,1.4183,"0,15","1,27","1,57","1085,881416","104,64","830,46",0,1900-01-01,0.3555000000000001,-1.0627999999999995,-2.4745,0.028449999999999864,1.4151587480448586,-0.006007722341825561,-0.007300000000000084,2023Q3
737569,1625983,2023-08-09,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.5555,1.2433,1.3943,"0,14","1,25","1,54","1087,289264","104,71","829,06",0,1900-01-01,0.3122,-1.0821,-2.5178000000000003,0.013249999999999984,1.3841190741602958,-0.022109358102613497,-0.0239999999999998,2023Q3
738358,1627561,2023-08-10,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.5761,1.2134,1.3225,"0,16","1,17","1,48","1090,438219","104,95","828,78",35,1900-01-01,0.3627,-0.9598,-2.4673,-0.05007499999999987,1.3108889558312882,-0.06628029598021157,-0.07180000000000009,2023Q3
739147,1632005,2023-08-11,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.5059,1.2293,1.346,"0,16","1,19","1,5","1090,220619","104,87","827,99",10,1900-01-01,0.2765999999999999,-1.0694,-2.5534,-0.018259999999999943,1.3356229486133917,0.03896876477079436,0.023500000000000076,2023Q3
739936,1633583,2023-08-14,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.5283,1.2163,1.3306,"0,17","1,16","1,5","1091,230407","104,9","825,09",5,1900-01-01,0.312,-1.0186,-2.518,-0.02536000000000005,1.3211502747288286,-0.02379576783641557,-0.01540000000000008,2023Q3
740725,1635160,2023-08-15,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.5619,1.2544,1.3552,"0,18","1,17","1,54","1090,913425","104,81","823,26",0,1900-01-01,0.3075000000000001,-1.0477,-2.5225,0.007554999999999978,1.3473883767022146,0.030434191314013148,0.024599999999999955,2023Q3
741513,1636736,2023-08-16,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.4964,1.2265,1.3345,"0,14","1,19","1,48","1092,215811","104,87","822,09",35,1900-01-01,0.2699,-1.0646,-2.5601000000000003,-0.004621666666666524,1.3279276324431615,-0.027148702056993157,-0.02069999999999994,2023Q3
742301,1638312,2023-08-17,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.4177,1.1995,1.3285,"0,15","1,18","1,48","1092,948371","104,88",820,45,1900-01-01,0.2181999999999999,-1.1103,-2.6118,-0.0017283333333333317,1.3259464437396637,0.0005994313524952943,-0.006000000000000005,2023Q3
743089,1639888,2023-08-18,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3838,1.1767,1.2953,"0,04","1,25","1,34","1094,719218","104,98","819,38",15,1900-01-01,0.2070999999999998,-1.0882,-2.6229000000000005,-0.02577666666666656,1.2916322550361659,-0.03290535152756968,-0.03320000000000012,2023Q3
743877,1641464,2023-08-21,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3789,1.1799,1.2911,"0,05","1,24","1,34","1095,358302","104,98","816,86",40,1900-01-01,0.199,-1.0920999999999998,-2.631,-0.02119166666666672,1.286260732999335,0.003664061912255212,-0.0041999999999999815,2023Q3
744665,1643100,2023-08-22,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3849,1.1747,1.2743,"0,04","1,23","1,31","1096,607658","105,04","816,97",45,1900-01-01,0.2101999999999999,-1.0641,-2.6198,-0.02989666666666646,1.269842322073615,-0.0172410700823713,-0.016799999999999926,2023Q3
745453,1646060,2023-08-23,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3774,1.1693,1.2841,"0,03","1,26","1,31","1096,96991","105,01","817,63",15,1900-01-01,0.2080999999999999,-1.076,-2.6219,-0.012245000000000061,1.2804464667034507,0.014086022982363389,0.009800000000000031,2023Q3
746241,1647636,2023-08-24,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3654,1.1669,1.2181,"0,04","1,17","1,26","1099,931793","105,23","817,69",40,1900-01-01,0.1984999999999999,-1.0196,-2.6315,-0.07075666666666658,1.2151236113332862,-0.06881418160801567,-0.06600000000000006,2023Q3
747029,1649212,2023-08-25,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3679,1.1443,1.2388,"0,04","1,2","1,28","1099,703791","105,15","815,24",10,1900-01-01,0.2235999999999998,-1.0152,-2.6064000000000003,-0.04324666666666688,1.2352693115186772,0.03663197624587933,0.02069999999999994,2023Q3
747820,1650810,2023-08-28,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3687,1.1531,1.2478,"0,03","1,22","1,28","1099,980799","105,11","814,19",5,1900-01-01,0.2156,-1.0322,-2.6144,-0.027630000000000043,1.2441887894818464,0.0010197038384769375,0.009000000000000119,2023Q3
748627,1652424,2023-08-29,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3556,1.15,1.2553,"0,03","1,23","1,28","1100,37905","105,08","814,15",0,1900-01-01,0.2056,-1.0497,-2.6244,-0.013635000000000064,1.2527690664892208,0.0076127277881425925,0.007500000000000062,2023Q3
749434,1654038,2023-08-30,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3702,1.145,1.2555,"0,03","1,22","1,29","1100,955531","105,08","812,99",0,1900-01-01,0.2252,-1.0303,-2.6048,-0.007429999999999826,1.2511064405591752,-0.0011757339606006667,0.00019999999999997797,2023Q3
750240,1655650,2023-08-31,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3581,1.145,1.2535,"0,05","1,21","1,3","1101,478442","105,06","809,9",35,1900-01-01,0.2131,-1.0404,-2.6169,-0.005013333333333092,1.2550258146291295,-0.0013806896445067718,-0.0020000000000000018,2023Q3
751046,1657262,2023-09-01,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.357,1.1238,1.2454,"0,05","1,19","1,3","1102,33114","105,08","808,59",10,1900-01-01,0.2332,-1.0122,-2.5968,-0.009535000000000071,1.2468617442546392,-0.0074363126121310685,-0.008099999999999996,2023Q3
751852,1658874,2023-09-04,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3579,1.1329,1.2441,"0,05","1,19","1,29","1102,95725","105,08","807,39",5,1900-01-01,0.2250000000000001,-1.0191,-2.605,-0.006941666666666624,1.2466665627690379,0.0007295250270744624,-0.0013000000000000789,2023Q3
752658,1660486,2023-09-05,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3583,1.1201,1.2432,"0,03","1,21","1,27","1103,491291","105,06","805,04",0,1900-01-01,0.2381999999999999,-1.005,-2.5918,-0.0035399999999998766,1.250760811836491,-0.0007253737228627433,-0.0008999999999999009,2023Q3
753464,1662904,2023-09-06,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3574,1.1283,1.2234,"0,03","1,19","1,25","1104,784299","105,12","804,27",35,1900-01-01,0.2290999999999998,-0.9943000000000002,-2.6009,-0.018899999999999917,1.2345602165983958,-0.019296101668666132,-0.01980000000000004,2023Q3
754270,1664516,2023-09-08,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3794,1.1114,1.2046,"0,06","1,15","1,26","1106,076183","105,18","803,98",45,1900-01-01,0.268,-0.9366,-2.5620000000000003,-0.03380000000000005,1.2182067642174432,-0.014102094811915267,-0.01880000000000015,2023Q3
755076,1666127,2023-09-11,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3526,1.1308,1.1964,"0,07","1,13","1,26","1107,007559","105,21","803,74",50,1900-01-01,0.2218,-0.9746,-2.6082,-0.03872999999999993,1.2108178356460146,-0.004701202408010863,-0.008199999999999985,2023Q3
755881,1667737,2023-09-12,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3367,1.1459,1.221,"0,03","1,19","1,25","1106,815082","105,13","803,6",15,1900-01-01,0.1908,-1.0302,-2.6392,-0.011553333333333082,1.232331407074586,0.025956164484287392,0.024600000000000177,2023Q3
756685,1669345,2023-09-13,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3375,1.1466,1.232,"0,03","1,21","1,26","1107,063259","105,09","803,05",5,1900-01-01,0.1908999999999998,-1.0411,-2.6391,0.0015849999999999476,1.2395722404079195,0.005423844702448166,0.010999999999999899,2023Q3
757489,1670953,2023-09-14,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3468,1.1292,1.2183,"0,03","1,19","1,25","1108,122262","105,13","801,92",35,1900-01-01,0.2176,-1.0007,-2.6124,-0.010195000000000176,1.2251770023126813,-0.014603877211633476,-0.013700000000000045,2023Q3
758292,1672559,2023-09-15,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3358,1.1456,1.2296,"0,03","1,2","1,26","1108,271654","105,08","800,07",10,1900-01-01,0.1902000000000001,-1.0394,-2.6398,0.001971666666666705,1.2322165261222051,0.014927382635220532,0.011300000000000088,2023Q3
759095,1674165,2023-09-18,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3576,1.1305,1.2366,"0,03","1,21","1,27","1108,611564","105,05","798,82",5,1900-01-01,0.2270999999999998,-1.0095,-2.6029,0.00891833333333314,1.2438248594555383,0.003936409633165772,0.006999999999999895,2023Q3
759898,1675771,2023-09-19,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-16,2.83,di_spread,1.3428,1.1282,1.2236,"0,02","1,21","1,24","1109,58603","105,07","796,83",0,1900-01-01,0.2145999999999999,-1.009,-2.6154,-0.003661666666666674,1.2310367642174433,-0.013561322905276896,-0.0129999999999999,2023Q3
760701,1677377,2023-09-20,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.339,1.1298,1.2306,"0,03","1,2","1,26","1109,962735","105,05","796,1",0,1900-01-01,0.2092,-1.0214,-2.6208,0.004131666666666645,1.2274587480448587,0.010396423340979899,0.006999999999999895,2023Q3
761504,1678983,2023-09-21,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-16,2.83,di_spread,1.3246,1.1322,1.2217,"0,01","1,21","1,24","1110,781737","105,06","793,89",0,1900-01-01,0.1923999999999999,-1.0293,-2.6376,-0.0038283333333331004,1.2115190741602957,-0.010934068231240213,-0.008899999999999908,2023Q3
762307,1680589,2023-09-22,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3371,1.1369,1.2301,"0,03","1,2","1,26","1111,073521","105,03","792,89",0,1900-01-01,0.2001999999999999,-1.0299,-2.6298000000000004,0.0053716666666667745,1.2184889558312881,0.011198044484003855,0.008399999999999963,2023Q3
763116,1682221,2023-09-25,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3389,1.1297,1.2237,"0,01","1,21","1,24","1111,796379","105,03","790,81",0,1900-01-01,0.2092,-1.0145,-2.6208,-0.0005466666666666953,1.2133229486133916,-0.008616558560014198,-0.006399999999999961,2023Q3
763939,1683867,2023-09-26,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3342,1.1236,1.2193,"0,03","1,19","1,25","1112,396889","105,03","787,97",0,1900-01-01,0.2106000000000001,-1.0087,-2.6194,-0.0045916666666665495,1.2098502747288287,-0.0021258460209023777,-0.0043999999999999595,2023Q3
764761,1685510,2023-09-27,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3351,1.1302,1.2084,"0,02","1,19","1,23","1113,157939","105,04","784,29",0,1900-01-01,0.2048999999999998,-1.0035,-2.6251,-0.015186666666666682,1.2005883767022145,-0.01010384394407926,-0.010900000000000132,2023Q3
765582,1687151,2023-09-28,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3334,1.1282,1.2149,"0,03","1,18","1,25","1113,534316","105,02","783,54",0,1900-01-01,0.2051999999999998,-1.0097000000000005,-2.6248000000000005,-0.008766666666666367,1.2083276324431615,0.009095337650792734,0.006500000000000172,2023Q3
766402,1688791,2023-09-29,CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA CTEEP,2028-11-15,2.83,di_spread,1.3383,1.1315,1.2141,"0,05","1,17","1,26","1114,274858","105,02","784,45",0,1900-01-01,0.2068000000000001,-1.0073,-2.6232,-0.00993333333333335,1.2115464437396637,-0.002555577569683498,-0.0008000000000001339,2023Q3
