Unnamed: 0,id,dataReferencia,codigo,nome,repacVenc,indice,correcao,taxaCompra,taxaVenda,taxaIndicativa,desvioPadrao,intervaloMin,intervaloMax,pu,percPu,duration,percReune,referenciaNTNB,spread_bid_ask,spread,spread_2,taxaIndicativa_diff
146709,218779,2019-07-29,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.8757,0.7642,0.8203,"0,03","0,79","0,85","10331,172699","100,39","1226,5",35,1900-01-01,0.1115,-0.7088,-0.7885,-0.0149
147041,219111,2019-07-30,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.8612,0.75,0.8139,"0,03","0,79","0,84","10337,251949","100,42","1225,84",45,1900-01-01,0.1111999999999999,-0.7027,-0.7888000000000001,-0.0064
147373,219443,2019-07-31,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.86,0.75,0.8123,"0,04","0,78","0,85","10340,856184","100,42","1222,86",15,1900-01-01,0.1099999999999999,-0.7023,-0.79,-0.0015999999999999
147705,219775,2019-08-01,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.8612,0.75,0.8107,"0,04","0,78","0,85","10344,547889","100,43","1222,37",5,1900-01-01,0.1111999999999999,-0.6995,-0.7888000000000001,-0.0016
148037,220107,2019-08-02,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.848,0.7566,0.8074,"0,04","0,77","0,84","10348,863214","100,45","1221,09",35,1900-01-01,0.0913999999999999,-0.7160000000000001,-0.8086000000000001,-0.0032999999999999
148369,220439,2019-08-05,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.85,0.7583,0.8104,"0,03","0,78","0,84","10349,890636","100,43","1215,52",10,1900-01-01,0.0917,-0.7187,-0.8083,0.003
148701,220771,2019-08-06,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.8637,0.756,0.8111,"0,03","0,78","0,85","10352,344383","100,43","1217,65",5,1900-01-01,0.1077,-0.7034,-0.7923,0.0007
149033,221103,2019-08-07,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.85,0.75,0.8129,"0,03","0,78","0,85","10354,200829","100,42","1218,38",0,1900-01-01,0.0999999999999999,-0.7129,-0.8,0.0017999999999999
149365,221435,2019-08-08,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.8433,0.756,0.8139,"0,04","0,78","0,85","10356,433266","100,41","1218,52",0,1900-01-01,0.0873,-0.7265999999999999,-0.8127,0.001
149697,221767,2019-08-09,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.85,0.75,0.8147,"0,03","0,78","0,85","10358,715654","100,41","1217,23",0,1900-01-01,0.0999999999999999,-0.7147,-0.8,0.0008
150029,222099,2019-08-12,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.85,0.75,0.8146,"0,03","0,78","0,85","10361,424389","100,41","1215,33",0,1900-01-01,0.0999999999999999,-0.7146,-0.8,-9.9999999999989e-05
150361,222431,2019-08-13,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.85,0.75,0.8143,"0,03","0,78","0,85","10364,281884","100,41","1214,85",0,1900-01-01,0.0999999999999999,-0.7143,-0.8,-0.0002999999999999
150693,222763,2019-08-14,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.85,0.7628,0.8148,"0,03","0,78","0,85","10366,636803","100,41","1211,28",0,1900-01-01,0.0871999999999999,-0.7276,-0.8128000000000001,0.0004999999999999
151023,223093,2019-08-15,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.85,0.75,0.8159,"0,03","0,78","0,85","10041,437656","100,41","1250,03",0,1900-01-01,0.0999999999999999,-0.7159,-0.8,0.0010999999999999
151353,223423,2019-08-16,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.85,0.796,0.8181,"0,02","0,8","0,84","10043,029571","100,4","1251,17",0,1900-01-01,0.0539999999999999,-0.7641000000000001,-0.8460000000000001,0.0022
151682,223752,2019-08-19,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.85,0.7725,0.8177,"0,02","0,8","0,84","10045,781912","100,4","1248,48",0,1900-01-01,0.0775,-0.7402,-0.8225,-0.0004
152011,224081,2019-08-20,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.85,0.79,0.8186,"0,02","0,8","0,83","10047,939729","100,4","1247,21",0,1900-01-01,0.0599999999999999,-0.7586,-0.8400000000000001,0.0009
152340,224410,2019-08-21,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.85,0.7883,0.818,"0,02","0,8","0,84","10050,938168","100,4","1249,04",0,1900-01-01,0.0616999999999999,-0.7563,-0.8383,-0.0006
152669,224739,2019-08-22,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.85,0.79,0.8187,"0,02","0,8","0,83","10053,177583","100,4","1247,21",0,1900-01-01,0.0599999999999999,-0.7587,-0.8400000000000001,0.0007
152998,225068,2019-08-23,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.85,0.79,0.8188,"0,02","0,8","0,83","10055,684276","100,4","1244,45",0,1900-01-01,0.0599999999999999,-0.7588,-0.8400000000000001,9.9999999999989e-05
153341,225411,2019-08-26,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.8499,0.7999,0.8193,"0,01","0,81","0,83","10057,938259","100,39","1239,9",0,1900-01-01,0.0499999999999999,-0.7693000000000001,-0.8500000000000001,0.0005
153704,225774,2019-08-27,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.8666,0.7722,0.8204,"0,02","0,8","0,84","10059,945791","100,39","1236,78",0,1900-01-01,0.0944,-0.726,-0.8056,0.0010999999999999
154066,226136,2019-08-28,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.8685,0.7883,0.8223,"0,03","0,79","0,85","10061,539417","100,38","1232,79",0,1900-01-01,0.0802,-0.7421,-0.8198,0.0019
154428,226498,2019-08-29,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.85,0.7999,0.8259,"0,02","0,8","0,85","10062,431913","100,36","1232,87",35,1900-01-01,0.0500999999999999,-0.7758,-0.8499000000000001,0.0035999999999999
154790,226860,2019-08-30,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.9162,0.8328,0.8363,"0,04","0,8","0,88","10060,063359","100,31","1235,24",10,1900-01-01,0.0834,-0.7529,-0.8166,0.0104
155152,227222,2019-09-02,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.9162,0.8328,0.8485,"0,04","0,81","0,89","10056,685771","100,25","1232,27",5,1900-01-01,0.0834,-0.7651,-0.8166,0.0121999999999999
155514,227584,2019-09-03,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.9088,0.8088,0.8601,"0,04","0,82","0,9","10053,698131","100,19","1233,61",35,1900-01-01,0.1,-0.7600999999999999,-0.7999999999999999,0.0115999999999999
155877,227947,2019-09-04,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.9162,0.8328,0.8616,"0,04","0,82","0,9","10055,638003","100,19","1235,39",10,1900-01-01,0.0834,-0.7782,-0.8166,0.0015
156240,228310,2019-09-05,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.95,0.85,0.8647,"0,04","0,83","0,9","10056,761946","100,17","1234,93",5,1900-01-01,0.0999999999999999,-0.7647,-0.8,0.0030999999999999
156603,228673,2019-09-06,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.95,0.85,0.8693,"0,04","0,83","0,91","10057,146452","100,15","1233,8",0,1900-01-01,0.0999999999999999,-0.7693,-0.8,0.0045999999999999
156966,229036,2019-09-09,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.9187,0.85,0.8712,"0,03","0,84","0,91","10058,861961","100,14","1233,56",0,1900-01-01,0.0686999999999999,-0.8025,-0.8313,0.0019
157329,229399,2019-09-10,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.925,0.85,0.8707,"0,03","0,84","0,91","10061,731256","100,14","1231,75",0,1900-01-01,0.075,-0.7957,-0.825,-0.0004999999999999
157691,229761,2019-09-11,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.92,0.835,0.8722,"0,04","0,83","0,91","10063,634747","100,13","1230,65",0,1900-01-01,0.085,-0.7871999999999999,-0.815,0.0014999999999999
158053,230123,2019-09-12,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.915,0.8124,0.8719,"0,04","0,83","0,91","10066,434174","100,14","1231,16",0,1900-01-01,0.1026,-0.7693,-0.7974,-0.0002999999999999
158415,230485,2019-09-13,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.9111,0.8088,0.8693,"0,04","0,83","0,91","10070,306356","100,15","1227,55",0,1900-01-01,0.1023,-0.7669999999999999,-0.7977,-0.0026
158777,230847,2019-09-16,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.92,0.835,0.8653,"0,04","0,83","0,9","10074,92862","100,17","1229,55",0,1900-01-01,0.085,-0.7802999999999999,-0.815,-0.004
159136,231206,2019-09-17,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.92,0.8088,0.8633,"0,04","0,82","0,9","10078,586757","100,18","1231,81",0,1900-01-01,0.1112,-0.7520999999999999,-0.7888,-0.002
159495,231565,2019-09-18,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.9162,0.8037,0.8627,"0,04","0,82","0,9","10081,51425","100,18","1230,66",0,1900-01-01,0.1125,-0.7502,-0.7875,-0.0005999999999999
159854,231924,2019-09-19,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.9,0.7977,0.8601,"0,04","0,82","0,9","10085,457912","100,19","1232,06",0,1900-01-01,0.1023,-0.7577999999999999,-0.7977,-0.0026
160213,232283,2019-09-20,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.8811,0.7755,0.8505,"0,02","0,83","0,87","10092,65104","100,24","1233,83",0,1900-01-01,0.1056,-0.7449,-0.7944,-0.0095999999999999
160572,232642,2019-09-23,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.9,0.8,0.8504,"0,03","0,82","0,88","10095,119774","100,24","1231,52",0,1900-01-01,0.0999999999999999,-0.7504000000000001,-0.8,-9.9999999999989e-05
160931,233001,2019-09-24,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.9,0.8185,0.8497,"0,03","0,82","0,88","10097,892548","100,24","1229,73",0,1900-01-01,0.0815,-0.7682,-0.8185,-0.0007
161298,233368,2019-09-25,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.9,0.7999,0.8525,"0,01","0,84","0,86","10098,996049","100,23","1229,98",35,1900-01-01,0.1000999999999999,-0.7524000000000001,-0.7999,0.0028
161694,233764,2019-09-26,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.9,0.7999,0.85,"0,01","0,84","0,86","10102,683353","100,24","1229,89",10,1900-01-01,0.1000999999999999,-0.7499,-0.7999,-0.0025
162090,234160,2019-09-27,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.8766,0.7912,0.84,"0,02","0,82","0,86","10110,033642","100,29","1229,57",40,1900-01-01,0.0854,-0.7545999999999999,-0.8146,-0.01
162486,234556,2019-09-30,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.8744,0.7999,0.8435,"0,01","0,83","0,86","10110,773274","100,27","1228,76",10,1900-01-01,0.0744999999999999,-0.7690000000000001,-0.8255000000000001,0.0035
162882,234952,2019-10-01,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.8811,0.7999,0.844,"0,01","0,83","0,86","10112,986054","100,27","1228,19",5,1900-01-01,0.0811999999999999,-0.7628,-0.8188000000000001,0.0004999999999999
163278,235348,2019-10-02,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.8811,0.7999,0.8482,"0,01","0,84","0,86","10113,377175","100,25","1226,88",35,1900-01-01,0.0811999999999999,-0.767,-0.8188000000000001,0.0041999999999999
163674,235744,2019-10-03,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.8811,0.7887,0.8455,"0,02","0,82","0,87","10117,180966","100,26","1227,57",10,1900-01-01,0.0924,-0.7531,-0.8076,-0.0026999999999999
164070,236140,2019-10-04,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.8811,0.7971,0.8428,"0,02","0,82","0,86","10120,962035","100,28","1227,14",5,1900-01-01,0.0839999999999999,-0.7588,-0.8160000000000001,-0.0027
164466,236536,2019-10-07,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.9,0.7999,0.843,0,"0,84","0,84","10123,286428","100,28","1224,93",0,1900-01-01,0.1000999999999999,-0.7429,-0.7999,0.0001999999999999
164862,236932,2019-10-08,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.8811,0.7999,0.8455,"0,01","0,83","0,86","10124,543363","100,26","1225,1",0,1900-01-01,0.0811999999999999,-0.7643000000000001,-0.8188000000000001,0.0025
165258,237328,2019-10-09,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.8787,0.7999,0.8466,"0,02","0,83","0,87","10126,537426","100,26","1227,8",0,1900-01-01,0.0787999999999999,-0.7678,-0.8212,0.0010999999999999
165654,237724,2019-10-10,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.8811,0.7999,0.846,"0,01","0,83","0,86","10129,323041","100,26","1228,65",0,1900-01-01,0.0811999999999999,-0.7648,-0.8188000000000001,-0.0006
166050,238120,2019-10-11,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.8811,0.7999,0.8461,"0,01","0,83","0,86","10131,823806","100,26","1232,16",0,1900-01-01,0.0811999999999999,-0.7649,-0.8188000000000001,9.9999999999989e-05
166446,238516,2019-10-14,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.89,0.8114,0.8474,"0,01","0,83","0,86","10133,654237","100,26","1231,87",0,1900-01-01,0.0786,-0.7688,-0.8214,0.0013
166842,238912,2019-10-15,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.8922,0.7666,0.8451,"0,02","0,83","0,86","10137,192644","100,27","1228,82",0,1900-01-01,0.1256,-0.7194999999999999,-0.7744,-0.0023
167232,239302,2019-10-16,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.8825,0.7828,0.8486,"0,02","0,83","0,87","10138,001193","100,25","1231,14",35,1900-01-01,0.0996999999999999,-0.7489000000000001,-0.8003000000000001,0.0035
167622,239692,2019-10-17,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.9075,0.8188,0.8522,"0,05","0,8","0,91","10138,734729","100,23","1232,43",45,1900-01-01,0.0887,-0.7635,-0.8113,0.0035999999999999
168012,240082,2019-10-18,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.9233,0.8055,0.856,"0,06","0,8","0,91","10139,322749","100,21","1231,26",15,1900-01-01,0.1178,-0.7382,-0.7822,0.0038
168402,240472,2019-10-21,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.9352,0.8033,0.8729,"0,06","0,82","0,93","10133,493499","100,13","1230,46",40,1900-01-01,0.1319,-0.741,-0.7681,0.0169
168792,240862,2019-10-22,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.949,0.81,0.8702,"0,05","0,82","0,92","10137,247425","100,14","1226,58",10,1900-01-01,0.1389999999999999,-0.7312000000000001,-0.7610000000000001,-0.0027
169182,241252,2019-10-23,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.9449,0.7977,0.8735,"0,06","0,81","0,93","10138,11925","100,13","1227,49",5,1900-01-01,0.1472,-0.7263000000000001,-0.7528,0.0033
169572,241642,2019-10-24,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0328,0.8603,0.9182,"0,09","0,83",1,"10118,748192","99,91","1225,87",35,1900-01-01,0.1725,-0.7457,-0.7275,0.0446999999999999
169962,242032,2019-10-25,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0116,0.8458,0.9346,"0,09","0,84","1,03","10113,209257","99,83","1226,76",10,1900-01-01,0.1658,-0.7687999999999999,-0.7342,0.0163999999999999
170367,242437,2019-10-28,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.1229,0.9068,0.9756,"0,1","0,88","1,07","10095,703707","99,64","1226,44",5,1900-01-01,0.2160999999999999,-0.7595000000000001,-0.6839000000000001,0.041
170799,242869,2019-10-29,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0787,0.8975,0.9889,"0,08","0,91","1,07","10091,733992","99,57","1225,37",0,1900-01-01,0.1812,-0.8077,-0.7188,0.0132999999999999
171231,243301,2019-10-30,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0944,0.9312,1.0008,"0,08","0,92","1,08","10088,440304","99,52","1224,72",0,1900-01-01,0.1632,-0.8375999999999999,-0.7368,0.0118999999999999
171663,243733,2019-10-31,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0875,0.9218,1.0004,"0,08","0,92","1,08","10091,188657","99,52","1222,47",0,1900-01-01,0.1656999999999999,-0.8347,-0.7343000000000001,-0.0003999999999999
172095,244165,2019-11-01,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0944,0.9312,1.0045,"0,08","0,92","1,08","10091,470667","99,5","1222,57",0,1900-01-01,0.1632,-0.8412999999999999,-0.7368,0.0040999999999999
172527,244597,2019-11-04,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0944,0.9312,1.0094,"0,08","0,93","1,09","10091,455075","99,48","1220,58",0,1900-01-01,0.1632,-0.8462000000000001,-0.7368,0.0049000000000001
172959,245029,2019-11-05,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.1267,0.925,1.0108,"0,08","0,93","1,09","10093,141293","99,47","1218,54",0,1900-01-01,0.2017,-0.8090999999999999,-0.6983,0.0013999999999998
173391,245461,2019-11-06,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0937,0.925,1.0104,"0,08","0,93","1,09","10095,764833","99,47",1215,0,1900-01-01,0.1686999999999998,-0.8417000000000001,-0.7313000000000002,-0.0003999999999999
173823,245893,2019-11-07,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.1535,0.916,1.0094,"0,06","0,95","1,07","10098,633822","99,48","1212,44",0,1900-01-01,0.2374999999999999,-0.7719000000000001,-0.6625000000000001,-0.0009999999999998
174255,246325,2019-11-08,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.1375,0.925,1.0136,"0,05","0,96","1,07","10098,97867","99,46","1210,44",0,1900-01-01,0.2124999999999999,-0.8011000000000001,-0.6875000000000001,0.0041999999999999
174687,246757,2019-11-11,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.1218,0.9333,1.0212,"0,05","0,98","1,07","10097,571731","99,42","1211,09",0,1900-01-01,0.1884999999999999,-0.8327000000000002,-0.7115000000000001,0.0076
175118,247188,2019-11-12,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.1388,0.9208,1.0201,"0,08","0,94","1,1","10100,576909","99,43","1206,89",0,1900-01-01,0.218,-0.8020999999999999,-0.6819999999999999,-0.0011000000000001
175549,247619,2019-11-13,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.15,0.925,1.0222,"0,07","0,95","1,09","10101,918299","99,42","1205,42",0,1900-01-01,0.2249999999999998,-0.7972000000000001,-0.6750000000000002,0.0020999999999999
175980,248050,2019-11-14,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.1476,0.9364,1.0156,"0,06","0,96","1,07","10107,422099","99,45","1203,98",0,1900-01-01,0.2111999999999999,-0.8044000000000001,-0.6888000000000001,-0.0065999999999999
176411,248481,2019-11-18,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.152,0.9261,1.0205,"0,06","0,96","1,08","10107,472055","99,43","1201,56",0,1900-01-01,0.2258999999999998,-0.7946000000000001,-0.6741000000000001,0.0048999999999999
176842,248912,2019-11-19,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.1583,0.9207,1.0494,"0,06","0,99","1,11","10096,033415","99,3","1200,33",35,1900-01-01,0.2376000000000001,-0.8118,-0.6623999999999999,0.0289000000000001
177703,249773,2019-11-21,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.21,0.95,1.0365,"0,06","0,98","1,09","10107,005004","99,36","1195,34",5,1900-01-01,0.26,-0.7765,-0.64,-0.0129000000000001
178133,250203,2019-11-22,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2,0.9329,1.0363,"0,06","0,98","1,09","10109,343519","99,36","1195,99",0,1900-01-01,0.2671,-0.7692,-0.6329,-0.0001999999999999
178563,250633,2019-11-25,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2083,0.9537,1.0416,"0,06","0,98","1,1","10109,259166","99,34","1193,21",0,1900-01-01,0.2545999999999999,-0.7870000000000001,-0.6454000000000001,0.0053
178991,251061,2019-11-26,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2178,0.9603,1.0447,"0,06","0,98","1,11","10110,213519","99,32","1190,68",0,1900-01-01,0.2574999999999999,-0.7872,-0.6425000000000001,0.0030999999999998
179419,251489,2019-11-27,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.1785,0.9333,1.0505,"0,06","0,99","1,11","10109,813702","99,3","1189,57",0,1900-01-01,0.2452,-0.8052999999999999,-0.6547999999999999,0.0058
179847,251917,2019-11-28,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.1937,0.9562,1.057,"0,06","0,99","1,12","10108,955733","99,27","1190,6",0,1900-01-01,0.2374999999999999,-0.8195,-0.6625000000000001,0.0064999999999999
180275,252345,2019-11-29,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2312,0.9875,1.069,"0,1","0,97","1,17","10105,616305","99,21","1189,74",0,1900-01-01,0.2437,-0.8252999999999999,-0.6563,0.012
180702,252772,2019-12-02,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2312,0.9905,1.0859,"0,08","1,01","1,16","10100,108999","99,14","1187,04",0,1900-01-01,0.2407,-0.8452000000000001,-0.6593,0.0169000000000001
181129,253199,2019-12-03,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2388,0.9525,1.1003,"0,03","1,07","1,13","10095,555393","99,07","1187,62",0,1900-01-01,0.2862999999999999,-0.8140000000000002,-0.6137000000000001,0.0143999999999999
181560,253630,2019-12-04,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2312,0.965,1.1102,"0,03","1,08","1,14","10093,10032","99,02","1188,42",0,1900-01-01,0.2662000000000001,-0.844,-0.6337999999999999,0.0099
182001,254071,2019-12-05,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.3,0.9712,1.1115,"0,08","1,03","1,19","10094,894497","99,02","1186,84",0,1900-01-01,0.3288000000000001,-0.7826999999999998,-0.5711999999999999,0.0012999999999998
182442,254512,2019-12-06,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.3,0.9869,1.113,"0,07","1,04","1,19","10096,307983","99,01","1188,69",0,1900-01-01,0.3131,-0.7998999999999999,-0.5869,0.0015
182883,254953,2019-12-09,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.3,1.0318,1.1193,"0,08","1,04","1,2","10095,685251","98,98","1187,86",0,1900-01-01,0.2682,-0.8511,-0.6318,0.0062999999999999
183324,255394,2019-12-10,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2131,1.0097,1.1172,"0,07","1,05","1,19","10099,050363","98,99","1186,7",0,1900-01-01,0.2034,-0.9138,-0.6966,-0.0020999999999999
