Unnamed: 0,id,dataReferencia,codigo,nome,repacVenc,indice,correcao,taxaCompra,taxaVenda,taxaIndicativa,desvioPadrao,intervaloMin,intervaloMax,pu,percPu,duration,percReune,referenciaNTNB,spread_bid_ask,spread,spread_2,taxaIndicativa_diff
646554,1436368,2023-02-16,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.7564,1.3839,1.558,"0,18","1,37","1,74","9864,439209","98,59","549,753",10,1900-01-01,0.3725,-1.1855,-0.5275,0.0421
647315,1439412,2023-02-17,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8591,1.5135,1.5954,"0,16","1,44","1,75","9862,091962","98,51","548,8974",5,1900-01-01,0.3455999999999999,-1.2498,-0.5544000000000001,0.0373999999999998
648076,1440934,2023-02-22,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.814,1.4535,1.6407,"0,14","1,5","1,79","9858,303958","98,42","547,3363",0,1900-01-01,0.3605,-1.2802,-0.5395,0.0453000000000001
648837,1442461,2023-02-23,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.7828,1.4721,1.6452,"0,14","1,5","1,79","9862,991654","98,42","546,3626",0,1900-01-01,0.3107,-1.3345,-0.5893,0.0044999999999999
649603,1443993,2023-02-24,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9056,1.4657,1.7166,"0,12","1,6","1,83","9853,859275","98,27","544,6178",35,1900-01-01,0.4398999999999999,-1.2767,-0.4601,0.0713999999999999
650369,1445525,2023-02-27,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.94,1.5479,1.7029,"0,05","1,65","1,76","9862,169045","98,3","544,3663",45,1900-01-01,0.3920999999999999,-1.3108000000000002,-0.5079000000000001,-0.0136999999999998
651135,1447057,2023-02-28,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9172,1.5839,1.7412,"0,14","1,6","1,88","9859,92177","98,22","543,0355",50,1900-01-01,0.3332999999999999,-1.4079000000000002,-0.5667000000000001,0.0383
651901,1448589,2023-03-01,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9367,1.5485,1.7239,"0,07","1,65","1,79","9869,192592","98,26","542,1292",15,1900-01-01,0.3882000000000001,-1.3357,-0.5117999999999999,-0.0173
652667,1450121,2023-03-02,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9817,1.5888,1.7286,"0,08","1,65","1,8","9874,039174","98,26","540,673",5,1900-01-01,0.3929,-1.3357,-0.5071,0.0046999999999999
653433,1451653,2023-03-03,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.936,1.5908,1.7232,"0,11","1,62","1,83","9880,900874","98,27","539,5175",0,1900-01-01,0.3451999999999999,-1.378,-0.5548000000000001,-0.0053999999999998
654198,1453183,2023-03-06,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9679,1.6016,1.7216,"0,15","1,57","1,87","9886,750863","98,28","539,0579",0,1900-01-01,0.3663,-1.3553,-0.5337,-0.0016
654963,1454713,2023-03-07,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9277,1.5982,1.713,"0,12","1,6","1,83","9894,115134","98,3","538,4291",0,1900-01-01,0.3294999999999999,-1.3835000000000002,-0.5705000000000001,-0.0085999999999999
655728,1456243,2023-03-08,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9277,1.5982,1.7109,"0,12","1,6","1,83","9899,989266","98,3","538,2412",0,1900-01-01,0.3294999999999999,-1.3814000000000002,-0.5705000000000001,-0.0020999999999999
656493,1457773,2023-03-09,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9652,1.6152,1.7145,"0,13","1,59","1,84","9904,729336","98,3","537,8925",0,1900-01-01,0.3500000000000001,-1.3644999999999998,-0.5499999999999999,0.0035999999999998
657258,1459303,2023-03-10,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8704,1.5983,1.7056,"0,1","1,6","1,81","9912,4766","98,32","536,262",35,1900-01-01,0.2721,-1.4335,-0.6279,-0.0088999999999999
658023,1460833,2023-03-13,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8634,1.5811,1.6982,"0,1","1,6","1,8","9919,468844","98,34","536,0497",45,1900-01-01,0.2823,-1.4159,-0.6177,-0.0074
658788,1462363,2023-03-14,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8624,1.5811,1.6833,"0,09","1,59","1,78","9928,332009","98,37","534,8274",15,1900-01-01,0.2813000000000001,-1.402,-0.6186999999999999,-0.0148999999999999
659551,1463888,2023-03-15,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9485,1.5939,1.6887,"0,05","1,63","1,74","9932,739997","98,36","534,3911",5,1900-01-01,0.3545999999999998,-1.3341000000000005,-0.5454000000000002,0.0054
660313,1465412,2023-03-16,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9104,1.5939,1.6859,"0,09","1,6","1,77","9939,169559","98,37","532,9196",0,1900-01-01,0.3165,-1.3694,-0.5835,-0.0028000000000001
661075,1466936,2023-03-17,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9114,1.5833,1.6961,"0,02","1,68","1,71","9942,624476","98,35","532,3817",0,1900-01-01,0.3281,-1.368,-0.5719,0.0101999999999999
661837,1468460,2023-03-20,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9485,1.5939,1.6965,"0,01","1,68","1,71","9948,291701","98,35","531,2642",0,1900-01-01,0.3545999999999998,-1.3419,-0.5454000000000002,0.0003999999999999
662648,1469984,2023-03-21,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9805,1.6083,1.7106,"0,05","1,66","1,76","9951,14067","98,33","530,1329",0,1900-01-01,0.3721999999999998,-1.3384,-0.5278000000000002,0.0141
663361,1471459,2023-03-22,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9294,1.5675,1.7083,"0,04","1,67","1,75","9957,281362","98,34","529,314",0,1900-01-01,0.3619000000000001,-1.3463999999999998,-0.5380999999999999,-0.0022999999999999
664123,1472983,2023-03-23,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9277,1.5683,1.707,"0,01","1,69","1,72","9963,43085","98,34","527,8195",0,1900-01-01,0.3593999999999999,-1.3476,-0.5406000000000001,-0.0012999999999998
664885,1474507,2023-03-24,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9801,1.5748,1.7047,"0,01","1,69","1,72","9969,425836","98,35","527,4793",0,1900-01-01,0.4053,-1.2994,-0.4947,-0.0022999999999999
665647,1476039,2023-03-27,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.954,1.5609,1.7073,"0,02","1,69","1,72","9974,543551","98,35","526,7357",35,1900-01-01,0.3931,-1.3142,-0.5069,0.0025999999999999
666417,1477577,2023-03-28,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9815,1.5837,1.7095,"0,01","1,7","1,72","9979,982834","98,35","525,2472",10,1900-01-01,0.3977999999999999,-1.3117,-0.5022000000000001,0.0021999999999999
667185,1479113,2023-03-29,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9764,1.622,1.7122,"0,05","1,66","1,76","9985,36833","98,35","523,6236",5,1900-01-01,0.3543999999999998,-1.3578,-0.5456000000000002,0.0026999999999999
667953,1480647,2023-03-30,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9434,1.5717,1.7151,"0,03","1,69","1,74","9990,28586","98,34","523,3606",0,1900-01-01,0.3716999999999999,-1.3434,-0.5283000000000001,0.0029000000000001
668719,1482179,2023-03-31,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9426,1.5837,1.7147,"0,02","1,69","1,74","9996,178312","98,35","522,1647",35,1900-01-01,0.3589,-1.3558,-0.5411,-0.0004000000000001
669485,1483711,2023-04-03,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.891,1.5754,1.7132,"0,01","1,7","1,73","10002,220647","98,35","521,2115",10,1900-01-01,0.3156000000000001,-1.3976,-0.5843999999999999,-0.0014999999999998
670251,1485243,2023-04-04,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8877,1.5744,1.7065,"0,03","1,68","1,73","10009,368097","98,37","520,1194",5,1900-01-01,0.3132999999999999,-1.3932,-0.5867000000000001,-0.0067000000000001
671017,1486775,2023-04-05,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8839,1.5631,1.7021,"0,03","1,67","1,73","10015,973269","98,38","519,2636",0,1900-01-01,0.3208,-1.3813,-0.5792,-0.0043999999999999
671783,1489073,2023-04-06,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9326,1.5837,1.6952,"0,04","1,66","1,73","10023,216268","98,4","517,996",0,1900-01-01,0.3489,-1.3463,-0.5511,-0.0068999999999999
672549,1490604,2023-04-10,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8877,1.5615,1.6897,"0,05","1,64","1,74","10030,054962","98,41","517,1126",0,1900-01-01,0.3261999999999998,-1.3635000000000002,-0.5738000000000002,-0.0055
673314,1492134,2023-04-11,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8811,1.5422,1.6832,"0,04","1,64","1,73","10036,873124","98,42","516,957",0,1900-01-01,0.3389,-1.3443,-0.5611,-0.0064999999999999
674079,1493664,2023-04-12,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8332,1.5521,1.679,"0,04","1,63","1,72","10043,513848","98,44","515,8691",0,1900-01-01,0.2810999999999999,-1.3979,-0.6189000000000001,-0.0041999999999999
674844,1495193,2023-04-13,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8516,1.5621,1.6821,"0,06","1,63","1,74","10048,649008","98,43","514,8766",0,1900-01-01,0.2894999999999998,-1.3926,-0.6105000000000002,0.0030999999999998
675608,1496721,2023-04-14,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8933,1.5767,1.6909,"0,06","1,63","1,75","10052,758904","98,42","513,4952",0,1900-01-01,0.3166,-1.3743,-0.5834,0.0088000000000001
676372,1498248,2023-04-17,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.91,1.606,1.7032,"0,03","1,67","1,74","10056,086017","98,4","512,3957",0,1900-01-01,0.3039999999999998,-1.3992000000000002,-0.5960000000000002,0.0122999999999999
677135,1499774,2023-04-18,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9817,1.6194,1.718,"0,03","1,69","1,75","10058,988964","98,37","511,0895",0,1900-01-01,0.3623,-1.3557,-0.5377,0.0147999999999999
677898,1501300,2023-04-19,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.0179,1.624,1.7344,"0,07","1,67","1,8","10061,648997","98,35","509,5962",0,1900-01-01,0.3938999999999999,-1.3405,-0.5061000000000001,0.0163999999999999
678661,1503589,2023-04-20,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.0405,1.6384,1.7465,"0,06","1,69","1,81","10064,869433","98,32","509,0607",0,1900-01-01,0.4021000000000001,-1.3443999999999998,-0.4978999999999999,0.0121
679424,1505115,2023-04-24,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.0406,1.6404,1.7553,"0,04","1,72","1,79","10068,836375","98,31","508,2885",0,1900-01-01,0.4001999999999999,-1.3551000000000002,-0.4998000000000001,0.0088000000000001
680188,1506647,2023-04-25,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.0406,1.6415,1.7592,"0,04","1,72","1,79","10073,794854","98,3","507,5003",0,1900-01-01,0.3991,-1.3601,-0.5009,0.0039
680956,1508183,2023-04-26,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.0406,1.6415,1.7641,"0,03","1,73","1,8","10078,673101","98,3","506,3761",0,1900-01-01,0.3991,-1.365,-0.5009,0.0048999999999999
681724,1509718,2023-04-27,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.042,1.6529,1.7699,"0,03","1,74","1,8","10083,38571","98,29","505,2321",0,1900-01-01,0.3890999999999998,-1.3808000000000002,-0.5109000000000002,0.0058
682490,1512016,2023-04-28,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.0161,1.6609,1.7724,"0,03","1,75","1,8","10088,900454","98,29","503,6855",0,1900-01-01,0.3551999999999997,-1.4172000000000002,-0.5448000000000003,0.0024999999999999
683256,1513548,2023-05-02,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9926,1.6633,1.782,"0,04","1,74","1,82","10092,752156","98,28","502,8929",0,1900-01-01,0.3292999999999999,-1.4527,-0.5707000000000001,0.0096
684022,1515080,2023-05-03,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.0188,1.6771,1.7887,"0,05","1,73","1,84","10097,158374","98,27","502,1785",0,1900-01-01,0.3417000000000001,-1.4469999999999998,-0.5582999999999999,0.0066999999999999
684788,1516612,2023-05-04,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.1404,1.6877,1.8146,"0,11","1,71","1,92","10097,749661","98,22","501,522",0,1900-01-01,0.4527000000000001,-1.3619,-0.4472999999999999,0.0259
685554,1518144,2023-05-05,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.1053,1.6988,1.8333,"0,1","1,73","1,94","10099,857624","98,19","500,65",0,1900-01-01,0.4065000000000001,-1.4267999999999998,-0.4934999999999999,0.0186999999999999
686319,1519674,2023-05-08,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.1342,1.6889,1.8509,"0,11","1,74","1,96","10102,228696","98,15","499,6922",0,1900-01-01,0.4452999999999998,-1.4056000000000002,-0.4547000000000002,0.0176
687084,1521204,2023-05-09,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.135,1.6959,1.8517,"0,07","1,78","1,92","10108,051407","98,16","498,3895",0,1900-01-01,0.4390999999999998,-1.4126,-0.4609000000000002,0.0007999999999999
687849,1522734,2023-05-10,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.1278,1.7062,1.8414,"0,14","1,7","1,98","10115,918494","98,18","497,4621",0,1900-01-01,0.4216000000000002,-1.4197999999999995,-0.4783999999999998,-0.0102999999999999
688614,1524264,2023-05-11,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.125,1.6822,1.842,"0,11","1,73","1,96","10121,579755","98,18","496,7071",0,1900-01-01,0.4428000000000001,-1.3992,-0.4571999999999999,0.0006000000000001
689379,1525794,2023-05-12,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.143,1.6959,1.8425,"0,07","1,77","1,91","10127,43632","98,19","495,4908",0,1900-01-01,0.4470999999999998,-1.3954000000000002,-0.4529000000000002,0.0004999999999999
690143,1527320,2023-05-15,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.1493,1.6959,1.8524,"0,07","1,78","1,92","10131,333087","98,17","494,6043",0,1900-01-01,0.4534000000000002,-1.3989999999999998,-0.4465999999999998,0.0099
690905,1528844,2023-05-16,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.1493,1.6959,1.8557,"0,06","1,8","1,92","10136,61655","98,17","493,4868",0,1900-01-01,0.4534000000000002,-1.4022999999999997,-0.4465999999999998,0.0032999999999998
691667,1530368,2023-05-17,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.1325,1.6899,1.8566,"0,07","1,79","1,93","10142,41228","98,17","492,2677",0,1900-01-01,0.4425999999999999,-1.414,-0.4574000000000001,0.0009000000000001
692428,1531890,2023-05-18,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.1463,1.6939,1.8611,"0,06","1,8","1,92","10147,361467","98,17","491,4415",0,1900-01-01,0.4524000000000001,-1.4086999999999998,-0.4475999999999999,0.0044999999999999
693189,1533412,2023-05-19,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.1303,1.6877,1.8577,"0,07","1,79","1,92","10153,919762","98,18","490,4409",0,1900-01-01,0.4426000000000001,-1.4150999999999998,-0.4573999999999999,-0.0034
693950,1534925,2023-05-22,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.1311,1.6937,1.867,"0,03","1,83","1,9","10158,07143","98,16","489,2873",0,1900-01-01,0.4374,-1.4296,-0.4626,0.0093
694702,1536429,2023-05-23,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.0551,1.698,1.8585,"0,08","1,78","1,94","10165,555791","98,18","488,46",0,1900-01-01,0.3571,-1.5014,-0.5429,-0.0084999999999999
695454,1537933,2023-05-24,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.0453,1.6978,1.8471,"0,06","1,79","1,91","10173,600275","98,21","487,65",0,1900-01-01,0.3475000000000001,-1.4995999999999998,-0.5524999999999999,-0.0114
696206,1539458,2023-05-25,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.0248,1.6901,1.826,"0,06","1,77","1,89","10183,391386","98,25","487,19",0,1900-01-01,0.3347,-1.4913,-0.5653,-0.0210999999999998
696979,1541004,2023-05-26,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,2.063,1.6829,1.8264,"0,06","1,77","1,89","10189,179827","98,25","486,29",0,1900-01-01,0.3801000000000001,-1.4463,-0.5198999999999999,0.0003999999999999
697752,1542549,2023-05-29,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9352,1.6529,1.8017,"0,09","1,71","1,89","10199,918608","98,3","485,14",35,1900-01-01,0.2823,-1.5194,-0.6177,-0.0246999999999999
698523,1544091,2023-05-30,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9041,1.6094,1.779,"0,09","1,69","1,86","10210,148138","98,34","484,31",10,1900-01-01,0.2946999999999999,-1.4843,-0.6053000000000001,-0.0227000000000001
699294,1545639,2023-05-31,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9161,1.5923,1.7477,"0,08","1,66","1,83","10222,111842","98,41","483,25",5,1900-01-01,0.3237999999999998,-1.4239000000000002,-0.5762000000000002,-0.0312999999999998
700071,1547193,2023-06-01,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9321,1.5776,1.7471,"0,08","1,66","1,83","10228,093458","98,41","482,33",0,1900-01-01,0.3545,-1.3926,-0.5455,-0.0005999999999999
700848,1548747,2023-06-02,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9247,1.5972,1.7538,"0,09","1,66","1,84","10232,723379","98,4","481,27",0,1900-01-01,0.3275000000000001,-1.4263,-0.5724999999999999,0.0066999999999999
701625,1550301,2023-06-05,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9202,1.5847,1.7434,"0,1","1,64","1,84","10240,446838","98,42","480,8",0,1900-01-01,0.3354999999999999,-1.4079000000000002,-0.5645000000000001,-0.0103999999999999
702402,1551855,2023-06-06,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8754,1.5551,1.7356,"0,07","1,66","1,81","10247,78716","98,44","479,99",35,1900-01-01,0.3203,-1.4153,-0.5797,-0.0078
