Unnamed: 0,id,dataReferencia,codigo,nome,repacVenc,indice,correcao,taxaCompra,taxaVenda,taxaIndicativa,desvioPadrao,intervaloMin,intervaloMax,pu,percPu,duration,percReune,referenciaNTNB,spread_bid_ask,spread,spread_2,taxaIndicativa_diff,ti_diff,AnoMes
638140,1419547,2023-02-01,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.4434,1.1528,1.281,"0,07","1,21","1,35","10579,021535","99,22","522,6275",0,1900-01-01,0.2905999999999999,-0.9904,-0.6094,-9.9999999999989e-05,-9.999999999998899e-05,2023-02
638910,1421086,2023-02-02,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.4434,1.1528,1.2827,"0,07","1,21","1,35","10584,604695","99,22","521,3507",0,1900-01-01,0.2905999999999999,-0.9921,-0.6094,0.0017,0.0017000000000000348,2023-02
639679,1422624,2023-02-03,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.4692,1.1883,1.3006,"0,1","1,2","1,4","10586,810145","99,19","519,3662",0,1900-01-01,0.2809000000000001,-1.0196999999999998,-0.6190999999999999,0.0179,0.017900000000000027,2023-02
640448,1424158,2023-02-06,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.4686,1.1951,1.3171,"0,1","1,22","1,41","10589,188064","99,15","518,2978",0,1900-01-01,0.2734999999999998,-1.0436,-0.6265000000000002,0.0164999999999999,0.01649999999999996,2023-02
641213,1425688,2023-02-07,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.5129,1.1974,1.3418,"0,13","1,22","1,47","10589,722355","99,11","517,7593",0,1900-01-01,0.3154999999999999,-1.0263000000000002,-0.5845000000000001,0.0247000000000001,0.024700000000000166,2023-02
641977,1427216,2023-02-08,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.5202,1.2035,1.3525,"0,13","1,23","1,48","10593,190681","99,08","517,6772",0,1900-01-01,0.3167,-1.0358,-0.5833,0.0106999999999999,0.010699999999999932,2023-02
642741,1428744,2023-02-09,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.5528,1.208,1.3775,"0,12","1,26","1,5","10593,776178","99,04","516,6349",0,1900-01-01,0.3448,-1.0327,-0.5552,0.0249999999999999,0.02499999999999991,2023-02
643505,1430271,2023-02-10,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.5619,1.2055,1.3912,"0,12","1,27","1,51","10596,811849","99,01","515,5569",0,1900-01-01,0.3564,-1.0348,-0.5436,0.0137,0.013700000000000045,2023-02
644268,1431797,2023-02-13,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.7061,1.2155,1.4183,"0,14","1,28","1,56","10597,079792","98,96","514,09",0,1900-01-01,0.4905999999999999,-0.9277,-0.4094000000000001,0.0270999999999999,0.027099999999999902,2023-02
645031,1433323,2023-02-14,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8595,1.1971,1.447,"0,12","1,33","1,57","10596,853757","98,9","513,4467",0,1900-01-01,0.6623999999999999,-0.7846000000000002,-0.2376000000000001,0.0287000000000001,0.02870000000000017,2023-02
645793,1434846,2023-02-15,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8284,1.2198,1.5159,"0,12","1,4","1,64","9867,766082","98,68","550,8073",35,1900-01-01,0.6086,-0.9073,-0.2914,0.0688999999999999,0.06889999999999996,2023-02
646554,1436368,2023-02-16,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.7564,1.3839,1.558,"0,18","1,37","1,74","9864,439209","98,59","549,753",10,1900-01-01,0.3725,-1.1855,-0.5275,0.0421,0.042100000000000026,2023-02
647315,1439412,2023-02-17,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8591,1.5135,1.5954,"0,16","1,44","1,75","9862,091962","98,51","548,8974",5,1900-01-01,0.3455999999999999,-1.2498,-0.5544000000000001,0.0373999999999998,0.03739999999999988,2023-02
648076,1440934,2023-02-22,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.814,1.4535,1.6407,"0,14","1,5","1,79","9858,303958","98,42","547,3363",0,1900-01-01,0.3605,-1.2802,-0.5395,0.0453000000000001,0.04530000000000012,2023-02
648837,1442461,2023-02-23,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.7828,1.4721,1.6452,"0,14","1,5","1,79","9862,991654","98,42","546,3626",0,1900-01-01,0.3107,-1.3345,-0.5893,0.0044999999999999,0.0044999999999999485,2023-02
649603,1443993,2023-02-24,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9056,1.4657,1.7166,"0,12","1,6","1,83","9853,859275","98,27","544,6178",35,1900-01-01,0.4398999999999999,-1.2767,-0.4601,0.0713999999999999,0.07139999999999991,2023-02
650369,1445525,2023-02-27,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.94,1.5479,1.7029,"0,05","1,65","1,76","9862,169045","98,3","544,3663",45,1900-01-01,0.3920999999999999,-1.3108000000000002,-0.5079000000000001,-0.0136999999999998,-0.013699999999999823,2023-02
651135,1447057,2023-02-28,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9172,1.5839,1.7412,"0,14","1,6","1,88","9859,92177","98,22","543,0355",50,1900-01-01,0.3332999999999999,-1.4079000000000002,-0.5667000000000001,0.0383,0.0383,2023-02
