Unnamed: 0,id,dataReferencia,codigo,nome,repacVenc,indice,correcao,taxaCompra,taxaVenda,taxaIndicativa,desvioPadrao,intervaloMin,intervaloMax,pu,percPu,duration,percReune,referenciaNTNB,spread_bid_ask,spread,spread_2,taxaIndicativa_diff,ti_diff,AnoMes
651901,1448589,2023-03-01,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9367,1.5485,1.7239,"0,07","1,65","1,79","9869,192592","98,26","542,1292",15,1900-01-01,0.3882000000000001,-1.3357,-0.5117999999999999,-0.0173,-0.017300000000000093,2023-03
652667,1450121,2023-03-02,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9817,1.5888,1.7286,"0,08","1,65","1,8","9874,039174","98,26","540,673",5,1900-01-01,0.3929,-1.3357,-0.5071,0.0046999999999999,0.0046999999999999265,2023-03
653433,1451653,2023-03-03,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.936,1.5908,1.7232,"0,11","1,62","1,83","9880,900874","98,27","539,5175",0,1900-01-01,0.3451999999999999,-1.378,-0.5548000000000001,-0.0053999999999998,-0.005399999999999849,2023-03
654198,1453183,2023-03-06,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9679,1.6016,1.7216,"0,15","1,57","1,87","9886,750863","98,28","539,0579",0,1900-01-01,0.3663,-1.3553,-0.5337,-0.0016,-0.0016000000000000458,2023-03
654963,1454713,2023-03-07,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9277,1.5982,1.713,"0,12","1,6","1,83","9894,115134","98,3","538,4291",0,1900-01-01,0.3294999999999999,-1.3835000000000002,-0.5705000000000001,-0.0085999999999999,-0.008599999999999941,2023-03
655728,1456243,2023-03-08,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9277,1.5982,1.7109,"0,12","1,6","1,83","9899,989266","98,3","538,2412",0,1900-01-01,0.3294999999999999,-1.3814000000000002,-0.5705000000000001,-0.0020999999999999,-0.0020999999999999908,2023-03
656493,1457773,2023-03-09,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9652,1.6152,1.7145,"0,13","1,59","1,84","9904,729336","98,3","537,8925",0,1900-01-01,0.3500000000000001,-1.3644999999999998,-0.5499999999999999,0.0035999999999998,0.0035999999999998256,2023-03
657258,1459303,2023-03-10,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8704,1.5983,1.7056,"0,1","1,6","1,81","9912,4766","98,32","536,262",35,1900-01-01,0.2721,-1.4335,-0.6279,-0.0088999999999999,-0.008899999999999908,2023-03
658023,1460833,2023-03-13,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8634,1.5811,1.6982,"0,1","1,6","1,8","9919,468844","98,34","536,0497",45,1900-01-01,0.2823,-1.4159,-0.6177,-0.0074,-0.007400000000000073,2023-03
658788,1462363,2023-03-14,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8624,1.5811,1.6833,"0,09","1,59","1,78","9928,332009","98,37","534,8274",15,1900-01-01,0.2813000000000001,-1.402,-0.6186999999999999,-0.0148999999999999,-0.014899999999999913,2023-03
659551,1463888,2023-03-15,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9485,1.5939,1.6887,"0,05","1,63","1,74","9932,739997","98,36","534,3911",5,1900-01-01,0.3545999999999998,-1.3341000000000005,-0.5454000000000002,0.0054,0.005400000000000071,2023-03
660313,1465412,2023-03-16,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9104,1.5939,1.6859,"0,09","1,6","1,77","9939,169559","98,37","532,9196",0,1900-01-01,0.3165,-1.3694,-0.5835,-0.0028000000000001,-0.0028000000000001357,2023-03
661075,1466936,2023-03-17,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9114,1.5833,1.6961,"0,02","1,68","1,71","9942,624476","98,35","532,3817",0,1900-01-01,0.3281,-1.368,-0.5719,0.0101999999999999,0.010199999999999987,2023-03
661837,1468460,2023-03-20,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9485,1.5939,1.6965,"0,01","1,68","1,71","9948,291701","98,35","531,2642",0,1900-01-01,0.3545999999999998,-1.3419,-0.5454000000000002,0.0003999999999999,0.00039999999999995595,2023-03
662648,1469984,2023-03-21,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9805,1.6083,1.7106,"0,05","1,66","1,76","9951,14067","98,33","530,1329",0,1900-01-01,0.3721999999999998,-1.3384,-0.5278000000000002,0.0141,0.014100000000000001,2023-03
663361,1471459,2023-03-22,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9294,1.5675,1.7083,"0,04","1,67","1,75","9957,281362","98,34","529,314",0,1900-01-01,0.3619000000000001,-1.3463999999999998,-0.5380999999999999,-0.0022999999999999,-0.0022999999999999687,2023-03
