Unnamed: 0,id,dataReferencia,codigo,nome,repacVenc,indice,correcao,taxaCompra,taxaVenda,taxaIndicativa,desvioPadrao,intervaloMin,intervaloMax,pu,percPu,duration,percReune,referenciaNTNB,spread_bid_ask,spread,spread_2,taxaIndicativa_diff,ti_diff,AnoMes
872361,1823101,2024-04-01,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.8755,0.6123,0.693,"0,13","0,56","0,82","10168,066013","100,27",327,0,1900-01-01,0.2632,-0.4297999999999999,-0.6368,-0.0348,-0.03480000000000005,2024-04
873275,1824015,2024-04-02,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.873,0.6028,0.6891,"0,13","0,55","0,82","10172,93527","100,27",326,0,1900-01-01,0.2702,-0.4189,-0.6298,-0.0038999999999999,-0.0038999999999999035,2024-04
874189,1824929,2024-04-03,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.9203,0.6663,0.7938,"0,08","0,72","0,87","10163,650214","100,14",325,0,1900-01-01,0.254,-0.5398,-0.646,0.1046999999999999,0.1046999999999999,2024-04
875104,1825844,2024-04-04,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.971,0.7034,0.8517,"0,15","0,7","1,01","10160,539748","100,06",324,0,1900-01-01,0.2675999999999999,-0.5841000000000001,-0.6324000000000001,0.0579,0.05790000000000006,2024-04
876017,1826757,2024-04-05,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.9865,0.6961,0.8931,"0,12","0,77","1,02","10159,611941","100,01",323,0,1900-01-01,0.2904,-0.6027,-0.6096,0.0413999999999999,0.04139999999999999,2024-04
876931,1827671,2024-04-08,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.9745,0.7335,0.9008,"0,09","0,81","0,99","10163,05983",100,322,0,1900-01-01,0.241,-0.6598,-0.659,0.0077,0.00770000000000004,2024-04
877844,1828584,2024-04-09,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.972,0.7197,0.8927,"0,15","0,74","1,04","10168,544523","100,01",321,0,1900-01-01,0.2522999999999999,-0.6404000000000001,-0.6477,-0.0080999999999999,-0.008099999999999996,2024-04
878757,1829497,2024-04-10,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0149,0.7358,0.9136,"0,09","0,82","1,01","10170,311229","99,98",320,0,1900-01-01,0.2790999999999999,-0.6345000000000001,-0.6209000000000001,0.0208999999999999,0.02089999999999992,2024-04
879668,1833141,2024-04-11,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0133,0.7377,0.9026,"0,09","0,81","0,99","10176,168248",100,319,0,1900-01-01,0.2756,-0.6269999999999999,-0.6244,-0.011,-0.01100000000000001,2024-04
880579,1834052,2024-04-12,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0174,0.7377,0.8935,"0,12","0,78","1,01","10181,777596","100,01",318,0,1900-01-01,0.2797,-0.6137999999999999,-0.6203,-0.0090999999999999,-0.009099999999999997,2024-04
881490,1834963,2024-04-15,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0698,0.7636,0.9451,"0,15","0,8","1,09","10179,680169","99,94",317,0,1900-01-01,0.3062000000000001,-0.6388999999999999,-0.5937999999999999,0.0516,0.05160000000000009,2024-04
882393,1835866,2024-04-16,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0734,0.7994,0.9603,"0,1","0,86","1,06","10182,23361","99,93",316,0,1900-01-01,0.2739999999999999,-0.6863000000000001,-0.6260000000000001,0.0151999999999999,0.015199999999999991,2024-04
883298,1836771,2024-04-17,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0864,0.7715,0.9417,"0,13","0,82","1,07","10189,056317","99,95",314,0,1900-01-01,0.3149,-0.6267999999999999,-0.5851,-0.0186,-0.01860000000000006,2024-04
884196,1837669,2024-04-18,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0955,0.7775,0.9154,"0,14","0,78","1,05","10196,832154","99,98",313,0,1900-01-01,0.3179999999999999,-0.5974,-0.5820000000000001,-0.0262999999999999,-0.02629999999999999,2024-04
885097,1838570,2024-04-19,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0878,0.7839,0.9556,"0,13","0,82","1,09","10196,257753","99,93",313,0,1900-01-01,0.3039,-0.6517,-0.5961,0.0402,0.040200000000000014,2024-04
885998,1839471,2024-04-22,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0844,0.8386,0.9619,"0,13","0,83","1,09","10199,949622","99,92",312,0,1900-01-01,0.2458,-0.7161,-0.6542,0.0062999999999999,0.006299999999999972,2024-04
