Unnamed: 0,id,dataReferencia,codigo,nome,repacVenc,indice,correcao,taxaCompra,taxaVenda,taxaIndicativa,desvioPadrao,intervaloMin,intervaloMax,pu,percPu,duration,percReune,referenciaNTNB,spread_bid_ask,spread,spread_2,taxaIndicativa_diff,ti_diff,AnoMes
716355,1584417,2023-07-03,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.7257,1.3677,1.5858,"0,11","1,48","1,69","10382,201894","98,76","463,66",0,1900-01-01,0.3580000000000001,-1.2278,-0.5419999999999999,-0.0270999999999999,-0.027099999999999902,2023-07
717139,1585985,2023-07-04,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.6921,1.4228,1.5683,"0,11","1,46","1,68","10391,462501","98,79","462,49",0,1900-01-01,0.2692999999999999,-1.2990000000000002,-0.6307000000000001,-0.0175,-0.01750000000000007,2023-07
717923,1587550,2023-07-05,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.7384,1.4434,1.5641,"0,14","1,43","1,7","10398,225218","98,81","461,29",0,1900-01-01,0.2949999999999999,-1.2691,-0.6050000000000001,-0.0041999999999999,-0.0041999999999999815,2023-07
718704,1589112,2023-07-06,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.7119,1.3991,1.5656,"0,14","1,43","1,7","10403,923609","98,81","460,08",0,1900-01-01,0.3127999999999999,-1.2528,-0.5872,0.0015,0.0015000000000000568,2023-07
719485,1590673,2023-07-07,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.7125,1.3973,1.56,"0,14","1,42","1,7","10410,793742","98,82","459,46",0,1900-01-01,0.3151999999999999,-1.2448,-0.5848000000000001,-0.0056,-0.005600000000000049,2023-07
720265,1592233,2023-07-10,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.6797,1.3568,1.5363,"0,11","1,43","1,64","10421,199849","98,86","458,28",0,1900-01-01,0.3228999999999999,-1.2134,-0.5771000000000001,-0.0237,-0.023700000000000054,2023-07
721045,1593793,2023-07-11,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.6471,1.3464,1.5165,"0,08","1,44","1,6","10430,833019","98,9","457,24",0,1900-01-01,0.3006999999999999,-1.2158,-0.5993,-0.0198,-0.01980000000000004,2023-07
721825,1595352,2023-07-12,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.6693,1.3555,1.5031,"0,08","1,42","1,59","10439,258493","98,93","456,22",0,1900-01-01,0.3138000000000001,-1.1893,-0.5861999999999999,-0.0133999999999998,-0.013399999999999856,2023-07
722604,1596909,2023-07-13,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.6876,1.3202,1.4983,"0,07","1,43","1,56","10446,122174","98,94","455,01",0,1900-01-01,0.3673999999999999,-1.1309,-0.5326000000000001,-0.0048000000000001,-0.0048000000000001375,2023-07
723382,1598465,2023-07-14,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.6895,1.341,1.5112,"0,06","1,45","1,57","10449,697419","98,92","453,81",0,1900-01-01,0.3485,-1.1627,-0.5515,0.0129000000000001,0.012900000000000134,2023-07
724158,1599241,2023-07-17,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.7025,1.3629,1.508,"0,1","1,41","1,61","10456,160001","98,92","453,05",0,1900-01-01,0.3395999999999999,-1.1684,-0.5604000000000001,-0.0032,-0.0032000000000000917,2023-07
724933,1600791,2023-07-18,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.654,1.3415,1.5031,"0,08","1,42","1,58","10462,948925","98,94","452,26",0,1900-01-01,0.3125,-1.1906,-0.5875,-0.0048999999999999,-0.004899999999999904,2023-07
725708,1602341,2023-07-19,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.6478,1.335,1.4872,"0,08","1,41","1,57","10471,86124","98,97","451,11",0,1900-01-01,0.3127999999999999,-1.1744,-0.5872,-0.0159,-0.015900000000000025,2023-07
726483,1603891,2023-07-20,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.6551,1.3362,1.4863,"0,08","1,41","1,56","10478,006516","98,97","449,92",0,1900-01-01,0.3188999999999999,-1.1674,-0.5811000000000001,-0.0009000000000001,-0.0009000000000001229,2023-07
727258,1605441,2023-07-21,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.6468,1.3232,1.4873,"0,12","1,37","1,61","10483,682811","98,97","449,23",0,1900-01-01,0.3236000000000001,-1.1637,-0.5763999999999999,0.0010000000000001,0.001000000000000112,2023-07
728032,1606989,2023-07-24,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.6486,1.3251,1.4886,"0,12","1,37","1,61","10489,387043","98,97","448,21",0,1900-01-01,0.3235000000000001,-1.1650999999999998,-0.5764999999999999,0.0012999999999998,0.0012999999999998568,2023-07
728806,1608537,2023-07-25,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.6469,1.3233,1.488,"0,12","1,37","1,61","10495,379818","98,97","447,46",0,1900-01-01,0.3236000000000001,-1.1644,-0.5763999999999999,-0.0005999999999999,-0.0005999999999999339,2023-07
729580,1610104,2023-07-26,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.6437,1.3181,1.4827,"0,08","1,4","1,56","10502,264924","98,98","446,6",0,1900-01-01,0.3255999999999999,-1.1571,-0.5744000000000001,-0.0053,-0.005300000000000082,2023-07
730371,1611684,2023-07-27,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.6423,1.319,1.4791,"0,08","1,4","1,56","10508,896567","98,99","445,5",0,1900-01-01,0.3233000000000001,-1.1558,-0.5766999999999999,-0.0035999999999998,-0.0035999999999998256,2023-07
731160,1613262,2023-07-28,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.6247,1.3324,1.4781,"0,12","1,36","1,6","10515,058684",99,"444,38",0,1900-01-01,0.2923,-1.1858,-0.6077,-0.0010000000000001,-0.001000000000000112,2023-07
731949,1614840,2023-07-31,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.625,1.3355,1.478,"0,13","1,34","1,61","10521,002066",99,"443,49",0,1900-01-01,0.2895000000000001,-1.1885,-0.6104999999999999,-9.9999999999989e-05,-9.999999999998899e-05,2023-07
