Unnamed: 0,id,dataReferencia,codigo,nome,repacVenc,indice,correcao,taxaCompra,taxaVenda,taxaIndicativa,desvioPadrao,intervaloMin,intervaloMax,pu,percPu,duration,percReune,referenciaNTNB,spread_bid_ask,spread,spread_2,taxaIndicativa_diff,ti_diff,AnoMes
621179,1386394,2023-01-02,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2486,1.0311,1.1451,0,"1,14","1,15","10480,251311","99,48","545,0256",0,1900-01-01,0.2175,-0.9276,-0.6825,-0.002,,2023-01
621953,1387942,2023-01-03,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2753,1.0111,1.1465,0,"1,14","1,15","10485,843219","99,48","542,9513",0,1900-01-01,0.2642,-0.8823000000000001,-0.6358,0.0014,0.0014000000000000679,2023-01
622727,1389490,2023-01-04,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.241,1.0397,1.148,0,"1,14","1,15","10491,368526","99,47","541,3634",0,1900-01-01,0.2013,-0.9467,-0.6987,0.0014999999999998,0.0014999999999998348,2023-01
623501,1391038,2023-01-05,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2387,1.0461,1.1482,0,"1,14","1,15","10497,05363","99,47","541,0881",0,1900-01-01,0.1925999999999998,-0.9556000000000002,-0.7074000000000001,0.0002000000000002,0.00020000000000020002,2023-01
624275,1392586,2023-01-06,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2455,1.041,1.1488,0,"1,15","1,15","10502,644123","99,47","540,8956",0,1900-01-01,0.2045000000000001,-0.9443,-0.6954999999999999,0.0005999999999999,0.0005999999999999339,2023-01
625049,1394134,2023-01-09,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2388,1.041,1.1494,0,"1,15","1,15","10508,277844","99,47","540,3129",0,1900-01-01,0.1977999999999999,-0.9516,-0.7022,0.0005999999999999,0.0005999999999999339,2023-01
625823,1395682,2023-01-10,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2515,1.041,1.1491,0,"1,15","1,15","10514,129456","99,47","539,5945",0,1900-01-01,0.2105000000000001,-0.9386,-0.6894999999999999,-0.0002999999999999,-0.00029999999999996696,2023-01
626596,1397228,2023-01-11,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.24,1.0461,1.1492,0,"1,15","1,15","10519,87066","99,47","539,1134",0,1900-01-01,0.1938999999999999,-0.9553,-0.7061000000000001,9.9999999999989e-05,9.999999999998899e-05,2023-01
627369,1398774,2023-01-12,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2863,1.0742,1.1457,"0,03","1,11","1,18","10526,404984","99,48","538,7454",0,1900-01-01,0.2120999999999999,-0.9336,-0.6879000000000001,-0.0035,-0.0035000000000000586,2023-01
628142,1400320,2023-01-13,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.3474,1.0383,1.1619,"0,07","1,09","1,23","10528,635088","99,45","537,6523",35,1900-01-01,0.3090999999999999,-0.8528,-0.5909000000000001,0.0161999999999999,0.016199999999999992,2023-01
628915,1401864,2023-01-16,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.4097,1.0471,1.1722,"0,07","1,1","1,24","10532,285315","99,43","535,7094",10,1900-01-01,0.3626,-0.8095999999999999,-0.5374,0.0102999999999999,0.010299999999999976,2023-01
629686,1403406,2023-01-17,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.3917,1.053,1.1919,"0,08","1,11","1,27","10533,709695","99,39","535,1631",5,1900-01-01,0.3387,-0.8532,-0.5613,0.0197,0.01970000000000005,2023-01
630457,1404948,2023-01-18,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.4104,1.0755,1.2079,"0,07","1,13","1,28","10536,027147","99,36","534,103",0,1900-01-01,0.3349000000000002,-0.8729999999999998,-0.5650999999999998,0.016,0.016000000000000014,2023-01
631228,1406486,2023-01-19,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.4127,1.0856,1.2128,"0,07","1,14","1,29","10540,837762","99,35","532,8078",0,1900-01-01,0.3271000000000001,-0.8856999999999999,-0.5728999999999999,0.0049000000000001,0.0049000000000001265,2023-01
