Unnamed: 0,id,dataReferencia,codigo,nome,repacVenc,indice,correcao,taxaCompra,taxaVenda,taxaIndicativa,desvioPadrao,intervaloMin,intervaloMax,pu,percPu,duration,percReune,referenciaNTNB,spread_bid_ask,spread,spread_2,taxaIndicativa_diff,ti_diff,AnoMes
776125,1709155,2023-10-18,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.3468,1.1032,1.2203,"0,06","1,16","1,28","10177,316808","99,48","416,7",0,1900-01-01,0.2436,-0.9767,-0.6564,0.0161,0.016100000000000003,2023-10
776941,1710787,2023-10-19,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.3246,1.1011,1.1971,"0,05","1,14","1,25","10186,50028","99,52","415,47",0,1900-01-01,0.2235,-0.9736,-0.6765,-0.0231999999999998,-0.023199999999999887,2023-10
777757,1712419,2023-10-20,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.3201,1.1078,1.1758,"0,07","1,1","1,25","10195,292923","99,55","414,8",0,1900-01-01,0.2123000000000001,-0.9634999999999998,-0.6876999999999999,-0.0213,-0.021300000000000097,2023-10
778573,1714051,2023-10-23,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2945,1.0931,1.1707,"0,08","1,09","1,25","10201,433772","99,56","413,77",0,1900-01-01,0.2014,-0.9693,-0.6986,-0.0050999999999998,-0.005099999999999882,2023-10
779389,1715681,2023-10-24,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2672,1.089,1.1508,"0,05","1,1","1,2","10209,996159","99,59","413,01",0,1900-01-01,0.1782000000000001,-0.9726,-0.7217999999999999,-0.0199,-0.01990000000000003,2023-10
780206,1718180,2023-10-25,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2336,1.056,1.1306,"0,04","1,1","1,17","10218,622668","99,63","412,03",0,1900-01-01,0.1775999999999999,-0.953,-0.7224,-0.0201999999999999,-0.020199999999999996,2023-10
781047,1719862,2023-10-26,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2579,1.0483,1.125,"0,07","1,06","1,19","10224,804104","99,64","411,36",0,1900-01-01,0.2096,-0.9154,-0.6904,-0.0056,-0.005600000000000049,2023-10
781888,1720703,2023-10-27,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2816,1.0444,1.1363,"0,03","1,1","1,17","10228,268971","99,62","409,96",0,1900-01-01,0.2372,-0.8991,-0.6628,0.0113,0.011300000000000088,2023-10
782729,1722384,2023-10-30,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.3002,1.0488,1.1341,"0,03","1,11","1,16","10233,96057","99,62","408,58",0,1900-01-01,0.2514,-0.8827,-0.6486,-0.0021999999999999,-0.0021999999999999797,2023-10
783569,1724063,2023-10-31,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2451,1.0463,1.1279,"0,08","1,05","1,21","10240,266203","99,64","407,65",0,1900-01-01,0.1988000000000001,-0.9290999999999998,-0.7011999999999999,-0.0062000000000002,-0.006200000000000205,2023-10
