Unnamed: 0,id,dataReferencia,codigo,nome,repacVenc,indice,correcao,taxaCompra,taxaVenda,taxaIndicativa,desvioPadrao,intervaloMin,intervaloMax,pu,percPu,duration,percReune,referenciaNTNB,spread_bid_ask,spread,spread_2,taxaIndicativa_diff,ti_diff,AnoMes
784408,1726580,2023-11-01,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2508,1.0483,1.1278,"0,08","1,05","1,21","10245,552926","99,64","406,95",0,1900-01-01,0.2024999999999999,-0.9253,-0.6975000000000001,-9.9999999999989e-05,-9.999999999998899e-05,2023-11
785246,1728256,2023-11-03,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2628,1.0477,1.1341,"0,07","1,06","1,21","10249,795137","99,63","406,25",0,1900-01-01,0.2150999999999998,-0.9190000000000004,-0.6849000000000002,0.0063000000000001,0.006300000000000194,2023-11
786084,1729932,2023-11-06,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2519,1.0488,1.1237,"0,05","1,07","1,18","10256,626341","99,64","405,14",0,1900-01-01,0.2031,-0.9206,-0.6969,-0.0104000000000001,-0.010400000000000187,2023-11
786922,1731608,2023-11-07,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2498,1.0416,1.113,"0,03","1,08","1,14","10263,478444","99,66","404,3",0,1900-01-01,0.2081999999999999,-0.9048,-0.6918000000000001,-0.0106999999999999,-0.010699999999999932,2023-11
787760,1733284,2023-11-08,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2628,1.0407,1.1297,"0,08","1,05","1,21","10265,884367","99,64","403,31",0,1900-01-01,0.2220999999999999,-0.9076,-0.6779000000000001,0.0166999999999999,0.016699999999999937,2023-11
788598,1734960,2023-11-09,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2378,1.0084,1.1056,"0,06","1,05","1,16","10274,92663","99,68","402,3",0,1900-01-01,0.2294,-0.8761999999999999,-0.6706,-0.0241,-0.02410000000000001,2023-11
789411,1736611,2023-11-10,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2329,1.001,1.1043,"0,08","1,03","1,18","10280,249512","99,68",401,0,1900-01-01,0.2319000000000002,-0.8723999999999998,-0.6680999999999998,-0.0012999999999998,-0.0012999999999998568,2023-11
790248,1737448,2023-11-13,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2145,0.9798,1.0885,"0,05","1,04","1,13","10287,931751","99,7",400,0,1900-01-01,0.2346999999999999,-0.8538000000000001,-0.6653000000000001,-0.0158,-0.015800000000000036,2023-11
791086,1738286,2023-11-14,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.24,0.9998,1.1029,"0,09","1,01","1,2","10290,701591","99,68",400,0,1900-01-01,0.2401999999999999,-0.8627,-0.6598,0.0143999999999999,0.014399999999999968,2023-11
791925,1739125,2023-11-16,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.1708,1.001,1.0898,"0,04","1,05","1,13","10297,938086","99,7",399,0,1900-01-01,0.1698000000000001,-0.92,-0.7301999999999998,-0.0130999999999998,-0.01309999999999989,2023-11
792761,1740798,2023-11-17,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2445,0.9531,1.0555,"0,11","0,94","1,17","10308,58085","99,76",398,0,1900-01-01,0.2914,-0.7641000000000001,-0.6086,-0.0343,-0.0343,2023-11
793721,1741758,2023-11-20,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2075,0.9534,1.0452,"0,11","0,93","1,16","10315,36601","99,77",397,0,1900-01-01,0.2541,-0.7910999999999999,-0.6459,-0.0103000000000001,-0.010300000000000198,2023-11
794435,1742472,2023-11-21,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.1135,0.8846,0.9998,"0,1","0,9","1,1","10327,786766","99,84",396,0,1900-01-01,0.2288999999999998,-0.7709000000000001,-0.6711000000000001,-0.0453999999999998,-0.045399999999999885,2023-11
795272,1743309,2023-11-22,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.1494,0.8637,0.9745,"0,08","0,9","1,05","10336,948282","99,88",395,0,1900-01-01,0.2856999999999999,-0.6888000000000001,-0.6143000000000001,-0.0252999999999999,-0.02529999999999999,2023-11
796109,1744146,2023-11-23,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.1002,0.8561,0.9734,"0,08","0,9","1,05","10342,22751","99,89",394,0,1900-01-01,0.2441000000000001,-0.7293,-0.6558999999999999,-0.0010999999999999,-0.0010999999999999899,2023-11
796946,1744983,2023-11-24,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0895,0.8682,0.9781,"0,05","0,93","1,03","10346,578657","99,88",393,0,1900-01-01,0.2212999999999999,-0.7568,-0.6787000000000001,0.0046999999999999,0.0046999999999999265,2023-11
797783,1745820,2023-11-27,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0697,0.8512,0.9722,"0,05","0,92","1,02","10352,62574","99,89",392,0,1900-01-01,0.2185000000000001,-0.7536999999999998,-0.6814999999999999,-0.0059,-0.005900000000000016,2023-11
798644,1746681,2023-11-28,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0603,0.85,0.9588,"0,05","0,91","1,01","10359,870293","99,91",391,0,1900-01-01,0.2103,-0.7484999999999999,-0.6897,-0.0133999999999999,-0.013399999999999967,2023-11
799505,1747542,2023-11-29,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0571,0.85,0.9561,"0,06","0,9","1,01","10365,406322","99,91",390,0,1900-01-01,0.2070999999999999,-0.749,-0.6929000000000001,-0.0027,-0.0027000000000000357,2023-11
800366,1748403,2023-11-30,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0652,0.85,0.9672,"0,05","0,91","1,02","10368,750597","99,9",389,0,1900-01-01,0.2151999999999999,-0.752,-0.6848000000000001,0.0110999999999999,0.011099999999999999,2023-11
