Unnamed: 0,id,dataReferencia,codigo,nome,repacVenc,indice,correcao,taxaCompra,taxaVenda,taxaIndicativa,desvioPadrao,intervaloMin,intervaloMax,pu,percPu,duration,percReune,referenciaNTNB,spread_bid_ask,spread,spread_2,taxaIndicativa_diff,ti_diff,AnoMes
700071,1547193,2023-06-01,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9321,1.5776,1.7471,"0,08","1,66","1,83","10228,093458","98,41","482,33",0,1900-01-01,0.3545,-1.3926,-0.5455,-0.0005999999999999,-0.0005999999999999339,2023-06
700848,1548747,2023-06-02,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9247,1.5972,1.7538,"0,09","1,66","1,84","10232,723379","98,4","481,27",0,1900-01-01,0.3275000000000001,-1.4263,-0.5724999999999999,0.0066999999999999,0.006699999999999928,2023-06
701625,1550301,2023-06-05,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9202,1.5847,1.7434,"0,1","1,64","1,84","10240,446838","98,42","480,8",0,1900-01-01,0.3354999999999999,-1.4079000000000002,-0.5645000000000001,-0.0103999999999999,-0.010399999999999965,2023-06
702402,1551855,2023-06-06,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8754,1.5551,1.7356,"0,07","1,66","1,81","10247,78716","98,44","479,99",35,1900-01-01,0.3203,-1.4153,-0.5797,-0.0078,-0.007800000000000029,2023-06
703179,1554186,2023-06-07,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8739,1.5526,1.7189,"0,08","1,64","1,79","10256,920476","98,47","478,92",10,1900-01-01,0.3212999999999999,-1.3976000000000002,-0.5787000000000001,-0.0166999999999999,-0.016699999999999937,2023-06
703956,1555740,2023-06-09,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8781,1.5748,1.7237,"0,08","1,65","1,8","10261,719041","98,47","478,48",5,1900-01-01,0.3033000000000001,-1.4204,-0.5966999999999999,0.0047999999999999,0.0047999999999999154,2023-06
704733,1559625,2023-06-12,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8651,1.5331,1.7147,"0,04","1,68","1,75","10269,319943","98,49","477,58",0,1900-01-01,0.3320000000000001,-1.3826999999999998,-0.568,-0.0090000000000001,-0.009000000000000119,2023-06
705510,1561179,2023-06-13,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8029,1.553,1.7047,"0,1","1,61","1,8","10277,286339","98,51","476,14",0,1900-01-01,0.2499,-1.4548,-0.6501,-0.0099999999999997,-0.009999999999999787,2023-06
706287,1562730,2023-06-14,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8406,1.5282,1.6861,"0,07","1,61","1,76","10286,709769","98,55","475,27",0,1900-01-01,0.3124,-1.3737,-0.5876,-0.0186000000000001,-0.018600000000000172,2023-06
707059,1564273,2023-06-15,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.7898,1.3636,1.6839,"0,05","1,64","1,73","10292,999753","98,55","474,39",0,1900-01-01,0.4262000000000001,-1.2576999999999998,-0.4737999999999999,-0.0021999999999999,-0.0021999999999999797,2023-06
707830,1565815,2023-06-16,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8115,1.5279,1.6784,"0,09","1,59","1,76","10299,990858","98,57","473,28",0,1900-01-01,0.2836000000000001,-1.3947999999999998,-0.6164,-0.0055,-0.00550000000000006,2023-06
708601,1567357,2023-06-19,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8241,1.527,1.673,"0,08","1,6","1,75","10306,938284","98,58","472,26",0,1900-01-01,0.2971000000000001,-1.3759,-0.6028999999999999,-0.0053999999999998,-0.005399999999999849,2023-06
709372,1568899,2023-06-20,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.798,1.5412,1.6619,"0,07","1,59","1,73","10314,912619","98,6","471,42",0,1900-01-01,0.2568000000000001,-1.4050999999999998,-0.6431999999999999,-0.0111000000000001,-0.01110000000000011,2023-06
710142,1571976,2023-06-21,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.7708,1.506,1.6664,"0,08","1,59","1,74","10319,999014","98,6","470,34",0,1900-01-01,0.2647999999999999,-1.4016000000000002,-0.6352000000000001,0.0045000000000001,0.0045000000000001705,2023-06
710911,1573514,2023-06-22,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8077,1.5081,1.6646,"0,09","1,58","1,75","10326,311849","98,6","469,16",0,1900-01-01,0.2996000000000001,-1.365,-0.6003999999999999,-0.0018,-0.0018000000000000238,2023-06
711680,1575052,2023-06-23,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.833,1.5094,1.6709,"0,04","1,63","1,71","10330,944087","98,59","468,47",0,1900-01-01,0.3235999999999999,-1.3473000000000002,-0.5764000000000001,0.0062999999999999,0.006299999999999972,2023-06
712449,1576590,2023-06-26,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.7835,1.5,1.6634,"0,06","1,6","1,73","10338,252686","98,61","467,59",0,1900-01-01,0.2835000000000001,-1.3799,-0.6164999999999999,-0.0075,-0.007500000000000062,2023-06
713218,1578144,2023-06-27,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.7894,1.4962,1.6518,"0,09","1,56","1,74","10346,352093","98,63","466,65",0,1900-01-01,0.2932000000000001,-1.3585999999999998,-0.6067999999999999,-0.0116,-0.011600000000000055,2023-06
714003,1579713,2023-06-28,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.7669,1.4669,1.6337,"0,09","1,54","1,73","10355,706281","98,67","465,61",0,1900-01-01,0.2999999999999998,-1.3337,-0.6000000000000002,-0.0181,-0.018100000000000005,2023-06
714787,1581281,2023-06-29,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.7525,1.4479,1.6195,"0,1","1,52","1,72","10364,23037","98,7","464,88",0,1900-01-01,0.3046,-1.3149,-0.5954,-0.0141999999999999,-0.01419999999999999,2023-06
715571,1582849,2023-06-30,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.7521,1.4288,1.6129,"0,11","1,5","1,72","10371,289796","98,71","464,25",0,1900-01-01,0.3232999999999999,-1.2896,-0.5767000000000001,-0.0065999999999999,-0.006599999999999939,2023-06
